RocketLogger CSV File
File Version,3
Block Size,1
Block Count,690                 
Sample Count,690                 
Sample Rate,1
MAC Address,40:bd:32:e9:18:c6
Start Time,Sat Apr 25 00:29:48 2020
Comment,

,I1L_valid,I1H [nA],I1L [10pA],V1 [10nV]
1587774840.062501272,1,51269,-1991171,-77794604
1587774841.065968419,1,50921,-1943219,-77789689
1587774842.069422051,1,51111,-1990066,-77795587
1587774843.072861154,1,54622,-2079292,-77809104
1587774844.076316514,1,53420,-2003053,-77801854
1587774845.079747609,1,55824,-1923134,-77793989
1587774846.083210625,1,55697,-1972540,-77799519
1587774847.086661457,1,51269,-2003036,-77804434
1587774848.090111199,1,51364,-2048078,-77813650
1587774849.093559152,1,55982,-2001055,-77808858
1587774850.096998578,1,52882,-1909692,-77799273
1587774851.100453273,1,54748,-1981847,-77807015
1587774852.103898726,1,53135,-2033654,-77816845
1587774853.107371455,1,53103,-2028852,-77819426
1587774854.110786208,1,55982,-2000249,-77816722
1587774855.114242473,1,51079,-1913232,-77805909
1587774856.117676855,1,52250,-1984826,-77816477
1587774857.121142948,1,52787,-2049199,-77825815
1587774858.124590326,1,53167,-2022788,-77824955
1587774859.128266611,1,53262,-2000319,-77824587
1587774860.131476905,1,54432,-1916352,-77813527
1587774861.134938494,1,53546,-1985860,-77822375
1587774862.138377960,1,54400,-2053003,-77832943
1587774863.141836260,1,53989,-2022980,-77832574
1587774864.145282024,1,55824,-2000845,-77829993
1587774865.148737735,1,55412,-1914599,-77820163
1587774866.152172705,1,53578,-1985352,-77829993
1587774867.155623086,1,51016,-2045747,-77837612
1587774868.159071146,1,52091,-2027169,-77844493
1587774869.162524029,1,51712,-2001336,-77837735
1587774870.165962759,1,54558,-1911462,-77826921
1587774871.169423737,1,52914,-1982548,-77836998
1587774872.172879031,1,52914,-2022402,-77841913
1587774873.176321371,1,53451,-2043591,-77849531
1587774874.179759635,1,56077,-2002843,-77844616
1587774875.183228861,1,54938,-1913635,-77834540
1587774876.186665399,1,52787,-1973960,-77841298
1587774877.190146911,1,56266,-1996796,-77846582
1587774878.193572755,1,55317,-2070862,-77858256
1587774879.197005550,1,55665,-2004631,-77852358
1587774880.200452070,1,56171,-1948232,-77846951
1587774881.203960425,1,57278,-1956662,-77846337
1587774882.207327731,1,55918,-1991100,-77852112
1587774883.210803358,1,53198,-2083989,-77867226
1587774884.214258128,1,55634,-2012079,-77859608
1587774885.217709443,1,55634,-1994325,-77858133
1587774886.221132490,1,55286,-1927481,-77849286
1587774887.224606324,1,54369,-1988244,-77858133
1587774888.228055374,1,54432,-2058330,-77868701
1587774889.231512604,1,55381,-2025048,-77868455
1587774890.234944048,1,53673,-2002230,-77866612
1587774891.238403977,1,55191,-1912128,-77856044
1587774892.241827028,1,54717,-1982285,-77865629
1587774893.245264974,1,54843,-2019107,-77870421
1587774894.248745288,1,55634,-2046115,-77877794
1587774895.252195306,1,58101,-2003369,-77872633
1587774896.255641635,1,56108,-1912952,-77862803
1587774897.259084558,1,54179,-1978394,-77871773
1587774898.262540486,1,54938,-2010747,-77876811
1587774899.265992192,1,53388,-2047482,-77884061
1587774900.269434013,1,55254,-2003316,-77879637
1587774901.272886413,1,54875,-1911672,-77869192
1587774902.276341316,1,54337,-1983196,-77877917
1587774903.279779820,1,52882,-2033952,-77884675
1587774904.283236975,1,53989,-2031095,-77889099
1587774905.286678661,1,55665,-2002598,-77886150
1587774906.290150072,1,56614,-1915791,-77875705
1587774907.293582674,1,53610,-1987227,-77884675
1587774908.297036668,1,54210,-2054527,-77894014
1587774909.300479912,1,52977,-2023716,-77893769
1587774910.303927257,1,55191,-2002212,-77891434
1587774911.307369375,1,54116,-1917035,-77881849
1587774912.310837625,1,53040,-1986929,-77892048
1587774913.314270982,1,52629,-2041979,-77898684
1587774914.317722673,1,53641,-2034390,-77902493
1587774915.321168438,1,53957,-2003456,-77898561
1587774916.324627451,1,53135,-1912601,-77888853
1587774917.328069341,1,54021,-1979270,-77895980
1587774918.331518223,1,54084,-2004263,-77901756
1587774919.334943221,1,52597,-2063991,-77911218
1587774920.338408050,1,54274,-2005209,-77905565
1587774921.341890414,1,53040,-1937033,-77898438
1587774922.345320607,1,55444,-1963374,-77899667
1587774923.348773068,1,56203,-1992590,-77905934
1587774924.352213005,1,52250,-2085531,-77920311
1587774925.355655657,1,53736,-2012955,-77922154
1587774926.359113226,1,55476,-1996463,-77907408
1587774927.362561035,1,54021,-1925535,-77899421
1587774928.366007647,1,54242,-1988577,-77909866
1587774929.369451686,1,54558,-2042680,-77918590
1587774930.372901552,1,51237,-2038999,-77922400
1587774931.376355883,1,53356,-2004631,-77935302
1587774932.379801137,1,54558,-1917228,-77898069
1587774933.383257006,1,53831,-1973399,-77911095
1587774934.386698906,1,52977,-1994746,-77915887
1587774935.390157917,1,51933,-2082078,-77931247
1587774936.393599696,1,54305,-2009310,-77925472
1587774937.397057660,1,52850,-1980672,-77922277
1587774938.400499403,1,53420,-1939907,-77916502
1587774939.403948784,1,54052,-1991241,-77924243
1587774940.407398174,1,51870,-2070599,-77935671
1587774941.410843059,1,50225,-2022332,-77931370
1587774942.414296907,1,51902,-2003229,-77930018
1587774943.417744731,1,53420,-1916930,-77922031
1587774944.421205859,1,56235,-1986894,-77928790
1587774945.424644438,1,53356,-2038246,-77937023
1587774946.428085030,1,53926,-2036230,-77939849
1587774947.431529914,1,53515,-2004350,-77936408
1587774948.434988407,1,54052,-1913390,-77925472
1587774949.438437688,1,53040,-1982110,-77935425
1587774950.441881367,1,51269,-2014883,-77939972
1587774951.445336994,1,52408,-2052424,-77947345
1587774952.448777375,1,51206,-2005419,-77942429
1587774953.452232983,1,53704,-1917088,-77933705
1587774954.455677904,1,53483,-1976501,-77939603
1587774955.459139026,1,53610,-2001038,-77943412
1587774956.462563393,1,53262,-2066463,-77955209
1587774957.466023297,1,51838,-2005857,-77949311
1587774958.469469172,1,52534,-1924519,-77939972
1587774959.472918341,1,52629,-1973347,-77944518
1587774960.476373752,1,53578,-1997392,-77948082
1587774961.479814112,1,49814,-2074630,-77961107
1587774962.483269365,1,54400,-2006962,-77955332
1587774963.486718436,1,55064,-1940433,-77947345
1587774964.490165172,1,53040,-1965828,-77950294
1587774965.493620429,1,53831,-1994203,-77954963
1587774966.497051194,1,54432,-2085952,-77967251
1587774967.500519882,1,55381,-2010835,-77962828
1587774968.503958290,1,53483,-1982162,-77957667
1587774969.507412799,1,54748,-1941730,-77952260
1587774970.510866041,1,54274,-1992380,-77959510
1587774971.514302245,1,54811,-2069828,-77969709
1587774972.517740849,1,53768,-2026819,-77969094
1587774973.521210962,1,53483,-2004999,-77965777
1587774974.524652226,1,53103,-1913793,-77955946
1587774975.528088231,1,52376,-1979148,-77963688
1587774976.531549414,1,54274,-1999951,-77967251
1587774977.535002280,1,50668,-2077276,-77979539
1587774978.538446005,1,49656,-2008644,-77972781
1587774979.541896910,1,54843,-1968054,-77967743
1587774980.545344688,1,54970,-1948828,-77964917
1587774981.548794271,1,52756,-1992993,-77972904
1587774982.552235147,1,52218,-2074630,-77983594
1587774983.555704661,1,50099,-2024768,-77980031
1587774984.559140547,1,53040,-2005034,-77978188
1587774985.562608757,1,54274,-1914249,-77967743
1587774986.566060327,1,50383,-1980042,-77976222
1587774987.569484398,1,56677,-2000424,-77979171
1587774988.572936372,1,53863,-2078047,-77992196
1587774989.576386874,1,53451,-2008942,-77985069
1587774990.579806969,1,55223,-1968965,-77980768
1587774991.583287324,1,52376,-1950019,-77978556
1587774992.586728064,1,53388,-1993572,-77984332
1587774993.590176326,1,52882,-2080168,-77997603
1587774994.593608947,1,54558,-2020106,-77991582
1587774995.597106905,1,51996,-2003667,-77990107
1587774996.600543692,1,53610,-1919927,-77979416
1587774997.603983388,1,56488,-1988805,-77988878
1587774998.607430132,1,51554,-2039297,-77997234
1587774999.610889547,1,50320,-2038140,-77998955
1587775000.614286560,1,52313,-2005682,-77996251
1587775001.617741235,1,52787,-1914634,-77986052
1587775002.621220774,1,51459,-1985404,-77992688
1587775003.624654653,1,53641,-2025294,-77999815
1587775004.628140353,1,53957,-2044835,-78005713
1587775005.631543481,1,53135,-2006103,-78001658
1587775006.635054631,1,54242,-1914792,-77990844
1587775007.638462403,1,49529,-1983915,-77998217
1587775008.641908468,1,51585,-2019931,-78004730
1587775009.645415704,1,51079,-2048884,-78012226
1587775010.648779616,1,53135,-2006523,-78006327
1587775011.652306823,1,54590,-1915405,-77995760
1587775012.655716888,1,51902,-1982302,-78003501
1587775013.659157362,1,53894,-2012885,-78009154
1587775014.662604365,1,54021,-2055596,-78017878
1587775015.666065537,1,53578,-2006944,-78012471
1587775016.669464094,1,55855,-1917509,-78001289
1587775017.672976601,1,53167,-1981005,-78009154
1587775018.676401495,1,53610,-2011010,-78014315
1587775019.679889688,1,53293,-2056928,-78023408
1587775020.683249825,1,52914,-2006856,-78017387
1587775021.686793702,1,53736,-1919577,-78007802
1587775022.690183182,1,52566,-1978359,-78013332
1587775023.693649865,1,52819,-2001669,-78018861
1587775024.697073421,1,53451,-2072842,-78029552
1587775025.700571919,1,53198,-2008521,-78022179
1587775026.703973819,1,53546,-1942238,-78016035
1587775027.707454888,1,54369,-1966669,-78018247
1587775028.710891842,1,54274,-1995727,-78022179
1587775029.714313486,1,53040,-2087722,-78034467
1587775030.717807246,1,52882,-2012272,-78030043
1587775031.721227150,1,53198,-1979025,-78024637
1587775032.724695402,1,53546,-1950493,-78020336
1587775033.728132012,1,55634,-1994974,-78027217
1587775034.731576285,1,53515,-2085794,-78038645
1587775035.735050009,1,53230,-2017390,-78033853
1587775036.738500883,1,52692,-1999303,-78032378
1587775037.741925064,1,51111,-1934439,-78022548
1587775038.745377784,1,50795,-1993799,-78031395
1587775039.748847593,1,51585,-2076855,-78043560
1587775040.752270469,1,52819,-2020842,-78039751
1587775041.755718322,1,52724,-2003036,-78036925
1587775042.759179350,1,54052,-1928865,-78027709
1587775043.762638244,1,53673,-1992748,-78036679
1587775044.766040357,1,53863,-2068531,-78047124
1587775045.769523671,1,53388,-2025119,-78044912
1587775046.772956161,1,55223,-2005875,-78042454
1587775047.776409369,1,53420,-1920137,-78032624
1587775048.779868107,1,54084,-1989751,-78040365
1587775049.783321550,1,52787,-2039332,-78047738
1587775050.786768336,1,51301,-2041821,-78050933
1587775051.790198072,1,54432,-2007312,-78047738
1587775052.793663700,1,52945,-1917403,-78037170
1587775053.797097297,1,50004,-1980497,-78043683
1587775054.800564153,1,52882,-2002896,-78047984
1587775055.804023215,1,51743,-2075506,-78060395
1587775056.807464378,1,52471,-2009608,-78052899
1587775057.810908303,1,52408,-1955558,-78048107
1587775058.814357837,1,50320,-1959746,-78046141
1587775059.817796587,1,53673,-1995500,-78052531
1587775060.821261131,1,49055,-2086618,-78064819
1587775061.824689939,1,50763,-2019458,-78058552
1587775062.828163075,1,53515,-2004718,-78057200
1587775063.831607708,1,53799,-1921767,-78047370
1587775064.835044105,1,52629,-1988997,-78056094
1587775065.838481404,1,53135,-2025311,-78061255
1587775066.841948270,1,51743,-2056928,-78069242
1587775067.845386207,1,53009,-2008627,-78063344
1587775068.848831700,1,51617,-1933107,-78054251
1587775069.852306879,1,52060,-1971051,-78057446
1587775070.855724383,1,54052,-1996884,-78062975
1587775071.859182993,1,53578,-2088020,-78076001
1587775072.862642034,1,50004,-2013499,-78069980
1587775073.866070918,1,52155,-1983775,-78064942
1587775074.869526091,1,53894,-1948127,-78060026
1587775075.872965621,1,50858,-1995535,-78067030
