RocketLogger CSV File
File Version,3
Block Size,1
Block Count,683                 
Sample Count,683                 
Sample Rate,1
MAC Address,40:bd:32:e9:18:c6
Start Time,Fri Apr 24 23:27:17 2020
Comment,

,I1L_valid,I1H [nA],I1L [10pA],V1 [10nV]
1587771388.162787305,1,-58196,-12634994,-60225722
1587771389.166250064,1,-60283,-12700086,-60231497
1587771390.169699226,1,-62054,-12740045,-60237641
1587771391.173159853,1,-61611,-12752436,-60242802
1587771392.176589527,1,-60283,-12721555,-60238378
1587771393.180048289,1,-61706,-12641093,-60223387
1587771394.183511179,1,-60504,-12710672,-60235798
1587771395.186953310,1,-61548,-12802350,-60249683
1587771396.190407792,1,-61042,-12727041,-60238133
1587771397.193863302,1,-60251,-12657760,-60229531
1587771398.197298277,1,-60947,-12696020,-60232111
1587771399.200744565,1,-61074,-12742937,-60238870
1587771400.204218857,1,-64237,-12742061,-60242925
1587771401.207610532,1,-59429,-12714632,-60236904
1587771402.211116673,1,-62023,-12674305,-60228794
1587771403.214553287,1,-60378,-12714124,-60234938
1587771404.217996653,1,-63825,-12777533,-60245628
1587771405.221433668,1,-59050,-12722379,-60238133
1587771406.224858481,1,-59904,-12639007,-60224984
1587771407.228353032,1,-62054,-12710742,-60234200
1587771408.231821528,1,-63509,-12803157,-60247963
1587771409.235241581,1,-60758,-12725867,-60237887
1587771410.238680207,1,-58164,-12645737,-60228302
1587771411.242141557,1,-59904,-12699455,-60232357
1587771412.245569064,1,-62718,-12757343,-60240713
1587771413.249061017,1,-64616,-12738643,-60241450
1587771414.252489594,1,-60441,-12712599,-60236535
1587771415.255929802,1,-60125,-12674060,-60229162
1587771416.259391026,1,-61611,-12713861,-60235798
1587771417.262831930,1,-64553,-12782441,-60246243
1587771418.266265054,1,-61801,-12722782,-60238624
1587771419.269736594,1,-59366,-12637009,-60225476
1587771420.273174109,1,-61611,-12710794,-60234692
1587771421.276622587,1,-61453,-12802911,-60247840
1587771422.280084360,1,-61896,-12725131,-60239361
1587771423.283551728,1,-60947,-12637045,-60225353
1587771424.286997129,1,-62782,-12704275,-60232111
1587771425.290431860,1,-62877,-12786612,-60242679
1587771426.293879375,1,-59745,-12730949,-60242925
1587771427.297332306,1,-60789,-12671185,-60227073
1587771428.300768095,1,-62149,-12692532,-60225967
1587771429.304213425,1,-60093,-12738328,-60233955
1587771430.307669185,1,-64996,-12741991,-60238993
1587771431.311078935,1,-61422,-12714685,-60232480
1587771432.314565644,1,-61611,-12670957,-60225967
1587771433.318033351,1,-60852,-12712179,-60230637
1587771434.321464401,1,-62782,-12783738,-60242188
1587771435.324910954,1,-60789,-12721433,-60233709
1587771436.328400056,1,-59113,-12634240,-60220929
1587771437.331805827,1,-59714,-12708358,-60228056
1587771438.335243513,1,-61327,-12799003,-60239239
1587771439.338736524,1,-60726,-12726427,-60231743
1587771440.342160835,1,-59556,-12664070,-60222650
1587771441.345613079,1,-60884,-12690674,-60224247
1587771442.349046155,1,-59682,-12726322,-60228548
1587771443.352507139,1,-60315,-12752226,-60233586
1587771444.355966343,1,-59967,-12719014,-60230145
1587771445.359411765,1,-59303,-12647402,-60218103
1587771446.362853359,1,-60663,-12709638,-60226705
1587771447.366332094,1,-60821,-12801246,-60239116
1587771448.369758029,1,-60125,-12722852,-60229039
1587771449.373224671,1,-60220,-12639989,-60217366
1587771450.376653888,1,-59872,-12697527,-60223141
1587771451.380108855,1,-58069,-12747634,-60230514
1587771452.383554828,1,-62371,-12741132,-60231620
1587771453.387004783,1,-56741,-12717296,-60226705
1587771454.390448689,1,-63572,-12651398,-60216874
1587771455.393897856,1,-58259,-12709305,-60224493
1587771456.397350945,1,-60884,-12801334,-60237764
1587771457.400804655,1,-60125,-12723851,-60228917
1587771458.404249134,1,-60599,-12658391,-60220806
1587771459.407704325,1,-60979,-12689465,-60220929
1587771460.411119693,1,-60979,-12717752,-60225967
1587771461.414599555,1,-59967,-12767999,-60233955
1587771462.418052104,1,-59556,-12719960,-60227319
1587771463.421492669,1,-60916,-12631787,-60215523
1587771464.424951438,1,-61485,-12705379,-60223878
1587771465.428383827,1,-60473,-12784491,-60234815
1587771466.431836837,1,-62307,-12731212,-60229408
1587771467.435289933,1,-58354,-12702347,-60225967
1587771468.438745491,1,-59998,-12674025,-60220192
1587771469.442182076,1,-61833,-12711022,-60224616
1587771470.445645712,1,-60726,-12789854,-60236412
1587771471.449083954,1,-62307,-12720749,-60227565
1587771472.452538872,1,-61264,-12631226,-60216260
1587771473.455983966,1,-61453,-12702557,-60223141
1587771474.459429846,1,-59840,-12772433,-60233095
1587771475.462885602,1,-59651,-12733648,-60231128
1587771476.466324671,1,-59239,-12710093,-60225967
1587771477.469780043,1,-61200,-12666068,-60218717
1587771478.473233388,1,-59809,-12709900,-60223510
1587771479.476680716,1,-59144,-12798004,-60237518
1587771480.480130313,1,-60157,-12721976,-60227319
1587771481.483583073,1,-61770,-12639446,-60216629
1587771482.487023450,1,-58132,-12695844,-60222158
1587771483.490473588,1,-60758,-12738152,-60227934
1587771484.493938889,1,-60473,-12745934,-60230023
1587771485.497376048,1,-61011,-12718628,-60226951
1587771486.500824387,1,-59619,-12646859,-60216506
1587771487.504283530,1,-59334,-12708901,-60225107
1587771488.507722133,1,-63667,-12801614,-60237150
1587771489.511171683,1,-59809,-12723290,-60227811
1587771490.514616157,1,-60536,-12643056,-60218840
1587771491.518058891,1,-60283,-12696177,-60223018
1587771492.521522719,1,-58132,-12749527,-60228548
1587771493.524964221,1,-59176,-12738906,-60230514
1587771494.528449850,1,-58670,-12714124,-60227565
1587771495.531877302,1,-60536,-12665595,-60219823
1587771496.535332069,1,-59176,-12710356,-60225476
1587771497.538772615,1,-59935,-12791572,-60237641
1587771498.542208923,1,-61105,-12720994,-60228056
1587771499.545675200,1,-60631,-12630823,-60216137
1587771500.549103866,1,-60093,-12704678,-60225476
1587771501.552565146,1,-59904,-12788627,-60237027
1587771502.556010501,1,-60979,-12729477,-60230883
1587771503.559492044,1,-60631,-12688151,-60225353
1587771504.562914843,1,-61074,-12682472,-60222404
1587771505.566366846,1,-59144,-12713230,-60227196
1587771506.569789015,1,-58259,-12775868,-60237641
1587771507.573255762,1,-58544,-12720591,-60230145
1587771508.576716084,1,-61327,-12632383,-60217734
1587771509.580154402,1,-59840,-12706851,-60226090
1587771510.583602456,1,-59208,-12795883,-60238256
1587771511.587052767,1,-58670,-12727093,-60231866
1587771512.590499527,1,-60157,-12671238,-60223141
1587771513.593923504,1,-61105,-12689132,-60223633
1587771514.597381392,1,-60504,-12721730,-60229039
1587771515.600837973,1,-60315,-12756397,-60236044
1587771516.604287018,1,-57215,-12719750,-60229162
1587771517.607752285,1,-58196,-12641619,-60218103
1587771518.611198030,1,-59998,-12708866,-60227934
1587771519.614672996,1,-62782,-12801088,-60239361
1587771520.618111344,1,-60694,-12725341,-60231006
1587771521.621548704,1,-59619,-12656534,-60222650
