RocketLogger CSV File
File Version,3
Block Size,1
Block Count,81524
Sample Count,81524
Sample Rate,1
MAC Address,98:5d:ad:b2:2e:9d
Start Time,Fri May 15 03:28:03 2020
Comment,

,I1L_valid,I1H [nA],I1L [10pA],V1 [10nV]
1589513664.341907543,1,19955,94721,-260911
1589513665.345454885,1,21371,150282,-257722
1589513666.348970092,1,24960,189617,-258948
1589513667.352483598,1,21057,149687,-258826
1589513668.356005910,1,21466,39176,-259316
1589513669.359519021,1,21466,99254,-256004
1589513670.363066641,1,21875,188164,-254164
1589513671.366579065,1,21969,177363,-255268
1589513672.370110483,1,23102,141320,-254287
1589513673.373654691,1,20553,43885,-255391
1589513674.377179579,1,22945,98747,-252447
1589513675.380693488,1,23795,196269,-249626
1589513676.384229136,1,20994,171219,-251343
1589513677.387715394,1,19892,132970,-251711
1589513678.391265736,1,20931,48122,-252692
1589513679.394790749,1,18696,98432,-250975
1589513680.398325200,1,23386,200820,-248031
1589513681.401867698,1,20868,166492,-248767
1589513682.405352458,1,21182,122414,-248890
1589513683.408899596,1,18790,52953,-248031
1589513684.412419262,1,20994,97784,-246682
1589513685.415952101,1,22064,203638,-243983
1589513686.419496520,1,22725,161118,-244964
1589513687.422987837,1,20301,106729,-245087
1589513688.426512507,1,20616,59517,-244842
1589513689.430059481,1,21781,97942,-242879
1589513690.433577649,1,22158,206072,-241775
1589513691.437098828,1,20994,153888,-241775
1589513692.440628226,1,19923,72086,-243738
1589513693.444133842,1,20049,72069,-242020
1589513694.447685823,1,19483,101653,-240303
1589513695.451212939,1,21403,199752,-238463
1589513696.454758140,1,19735,146064,-239567
1589513697.458238671,1,20270,33680,-241898
1589513698.461796753,1,21057,85618,-239076
1589513699.465318146,1,20144,157617,-235887
1589513700.468838879,1,19011,170238,-237604
1589513701.472379661,1,21592,126458,-236991
1589513702.475896549,1,20962,50625,-235642
1589513703.479428726,1,22914,94651,-235642
1589513704.482945047,1,23165,201188,-233434
1589513705.486466444,1,22064,144191,-233924
1589513706.489986578,1,21308,29846,-235764
1589513707.493523253,1,22977,84165,-233924
1589513708.497046830,1,22945,167122,-230244
1589513709.500587839,1,20270,162921,-231716
1589513710.504086305,1,20584,114607,-232084
1589513711.507623141,1,20396,51693,-230490
1589513712.511152664,1,21781,91920,-230367
1589513713.514674461,1,23732,198737,-227914
1589513714.518202441,1,23071,143105,-229508
1589513715.521738414,1,20018,35150,-231103
1589513716.525279573,1,18539,76673,-228282
1589513717.528787748,1,22316,126895,-225215
1589513718.532321290,1,21843,174142,-225706
1589513719.535833454,1,22158,132777,-226074
1589513720.539375426,1,22442,27535,-227546
1589513721.542900368,1,22253,85968,-226074
1589513722.546454896,1,23323,192750,-223988
1589513723.549951383,1,22473,148199,-226196
1589513724.553460524,1,20584,61426,-227914
1589513725.557020081,1,21843,68463,-225215
1589513726.560536998,1,19074,107359,-224234
1589513727.564057326,1,22442,176313,-222884
1589513728.567586849,1,21718,131692,-223375
1589513729.571112306,1,22379,27535,-224111
1589513730.574648271,1,23449,84883,-222762
1589513731.578153540,1,23386,194343,-220922
1589513732.581670103,1,21592,142703,-222762
1589513733.585227962,1,21938,42467,-224356
1589513734.588740075,1,23197,70703,-221412
1589513735.592289764,1,19451,115744,-222271
1589513736.595769861,1,22064,172899,-221535
1589513737.599333590,1,22473,130501,-220922
1589513738.602859355,1,23102,23562,-222271
1589513739.606385243,1,21875,82169,-220063
1589513740.609903626,1,21843,186011,-217610
1589513741.613480982,1,23354,148602,-218223
1589513742.616981322,1,20868,89101,-219695
1589513743.620489775,1,22064,51973,-218836
1589513744.624000115,1,19861,87018,-218836
1589513745.627527307,1,22442,194781,-220922
1589513746.631074158,1,20301,139849,-222394
1589513747.634588498,1,20868,37181,-223498
1589513748.638097583,1,19420,70458,-220063
1589513749.641650848,1,22379,112488,-218468
1589513750.645186710,1,22725,173389,-217978
1589513751.648699050,1,21718,129661,-218468
1589513752.652224545,1,21781,22844,-220431
1589513753.655747144,1,21120,81889,-219327
1589513754.659272269,1,21969,188426,-216138
1589513755.662810357,1,22064,144366,-217855
1589513756.666333061,1,21906,60953,-219204
1589513757.669854473,1,23134,61828,-217242
1589513758.673407896,1,18885,94721,-215892
1589513759.676918404,1,22504,179236,-214666
1589513760.680457721,1,20553,130116,-215402
1589513761.683991035,1,20899,16367,-215892
1589513762.687502092,1,20270,78213,-214788
1589513763.691006616,1,19955,182019,-211967
1589513764.694580831,1,20396,143893,-213684
1589513765.698064634,1,22221,63701,-216015
1589513766.701578086,1,19137,62493,-217364
1589513767.705112078,1,20868,99902,-217242
1589513768.708655725,1,22977,174142,-214543
1589513769.712192450,1,22032,127596,-214666
1589513770.715749168,1,21529,22809,-216138
1589513771.719223703,1,18759,80979,-215524
1589513772.722764475,1,22630,190177,-212335
1589513773.726291651,1,20773,137031,-212458
1589513774.729828835,1,21686,31159,-214298
1589513775.733355117,1,20962,69075,-212090
1589513776.736897770,1,22190,130764,-209882
1589513777.740398048,1,21120,158352,-210004
1589513778.743930139,1,21560,114414,-210004
1589513779.747461018,1,20805,37111,-210863
1589513780.750989605,1,18822,83167,-212335
1589513781.754501650,1,22379,188742,-208532
1589513782.758035709,1,21434,132304,-209514
1589513783.761583955,1,22127,19255,-212458
1589513784.765109987,1,22442,70826,-210372
1589513785.768607576,1,24897,145906,-207428
1589513786.772195056,1,22504,154169,-208900
1589513787.775690918,1,20144,111036,-208410
1589513788.779224462,1,19074,34275,-208410
1589513789.782743603,1,20207,79141,-205956
1589513790.786233962,1,22567,187078,-204362
1589513791.789783255,1,22410,131954,-205956
1589513792.793294949,1,19137,25960,-207796
1589513793.796836845,1,20459,64139,-204975
1589513794.800376271,1,22410,115254,-204607
1589513795.803895847,1,21497,161801,-204116
1589513796.807456667,1,21340,120979,-203503
1589513797.810964366,1,20994,16787,-205588
1589513798.814473484,1,23197,74642,-204484
1589513799.818001326,1,21938,181967,-202031
1589513800.821543781,1,21875,136908,-203012
1589513801.825049483,1,21120,58292,-204362
1589513802.828566251,1,21969,52480,-201050
1589513803.832128105,1,20679,84357,-202031
1589513804.835650256,1,24110,175543,-202031
1589513805.839157910,1,23449,124970,-203503
1589513806.842693038,1,19420,10765,-204852
1589513807.846227415,1,20805,70721,-202890
1589513808.849762212,1,22032,162694,-199946
1589513809.853289892,1,23480,144978,-201663
1589513810.856797194,1,21308,90904,-202031
1589513811.860318930,1,21843,43045,-200682
1589513812.863884938,1,21466,78721,-201295
1589513813.867397973,1,24456,180164,-198596
1589513814.870910501,1,22190,125110,-200068
1589513815.874476344,1,20868,10713,-200191
1589513816.877984715,1,21497,67535,-198964
1589513817.881481946,1,22788,153941,-196266
1589513818.885032941,1,24236,144856,-197615
1589513819.888565782,1,21592,92357,-199210
1589513820.892116277,1,20270,39649,-197002
1589513821.895624856,1,21718,76673,-195775
1589513822.899130519,1,21371,178133,-195284
1589513823.902678791,1,21277,122554,-194671
1589513824.906213008,1,20553,7912,-198474
1589513825.909700748,1,20836,67342,-195284
1589513826.913240605,1,21434,164112,-193444
1589513827.916792053,1,22221,139342,-194916
1589513828.920311189,1,19986,75272,-196143
1589513829.923843871,1,22725,45706,-196143
1589513830.927383825,1,21340,78791,-195530
1589513831.930909804,1,24393,171989,-193690
1589513832.934462005,1,23984,120366,-193812
1589513833.937942530,1,21749,5549,-195407
1589513834.941477312,1,19829,67692,-192708
1589513835.945014174,1,22379,172584,-190255
1589513836.948540559,1,21749,130589,-191604
1589513837.952066686,1,21120,37688,-193690
1589513838.955594560,1,19955,54371,-190500
1589513839.959130527,1,22504,105784,-189151
1589513840.962660797,1,21277,151595,-190010
1589513841.966176142,1,22316,107867,-191727
1589513842.969698351,1,19766,26310,-192708
1589513843.973227250,1,22221,72839,-193812
1589513844.976775384,1,21057,178974,-191972
1589513845.980324951,1,23417,122817,-193076
1589513846.983893347,1,20238,8927,-194548
1589513847.987356912,1,20553,63754,-191482
1589513848.990874946,1,22756,148917,-188292
1589513849.994419216,1,20868,140795,-190378
1589513850.997940823,1,21843,87648,-189274
1589513852.001484718,1,20679,36918,-189274
1589513853.004964794,1,19861,73487,-188292
1589513854.008514010,1,21875,174300,-187311
1589513855.012044703,1,21812,121049,-188538
1589513856.015575588,1,21938,7089,-190378
1589513857.019114517,1,21969,60270,-189151
1589513858.022642180,1,22221,138414,-185716
1589513859.026163206,1,20868,143298,-188415
1589513860.029697930,1,21906,103806,-187924
1589513861.033233977,1,20710,20918,-186943
1589513862.036756435,1,19766,67080,-186575
1589513863.040275029,1,22316,174457,-185103
1589513864.043807133,1,21812,127140,-185716
1589513865.047337602,1,20962,49802,-185962
1589513866.050873930,1,20742,41277,-185471
1589513867.054404028,1,21781,69846,-183263
1589513868.057925655,1,21969,172777,-183263
1589513869.061440648,1,20584,121749,-185716
1589513870.064977454,1,22284,16104,-188660
1589513871.068499217,1,22379,53478,-186084
1589513872.072030760,1,20899,91797,-184735
1589513873.075560061,1,19955,160628,-184858
1589513874.079089142,1,21277,116690,-185594
1589513875.082610431,1,18381,2870,-186943
1589513876.086146611,1,21781,61286,-187188
1589513877.089677977,1,22190,146029,-185348
1589513878.093199642,1,23134,141617,-185716
1589513879.096720814,1,19546,102353,-185962
1589513880.100258947,1,20931,21268,-185962
1589513881.103790028,1,22630,67150,-186207
1589513882.107318874,1,21906,175210,-184858
1589513883.110842397,1,22064,124129,-184490
1589513884.114370670,1,20994,25347,-186575
1589513885.117895984,1,22347,51448,-186084
1589513886.121438301,1,22536,98589,-183754
1589513887.124963502,1,22316,150195,-183386
1589513888.128482697,1,22473,109057,-185226
1589513889.132012147,1,19011,18030,-184858
1589513890.135548148,1,20521,66432,-183140
1589513891.139069918,1,22410,174107,-180810
1589513892.142607319,1,20270,119018,-182282
1589513893.146129673,1,20018,4568,-183508
1589513894.149668746,1,23638,57679,-181423
1589513895.153183527,1,23197,149407,-178602
1589513896.156730913,1,21781,132147,-179828
1589513897.160242877,1,20396,64962,-181668
1589513898.163768728,1,21938,39544,-180196
1589513899.167298759,1,19703,73557,-179951
1589513900.170834180,1,23260,158615,-178234
1589513901.174359686,1,21151,111946,-178234
1589513902.177893615,1,19451,3588,-180810
1589513903.181409023,1,21371,61583,-179092
1589513904.184947181,1,21466,171061,-177988
1589513905.188465697,1,22788,120909,-180564
1589513906.192001142,1,19672,15789,-183754
1589513907.195532038,1,20396,52988,-181300
1589513908.199056837,1,19955,115167,-179951
1589513909.202585107,1,20207,144226,-181055
1589513910.206114288,1,21214,102423,-181178
1589513911.209651052,1,18035,21443,-181546
1589513912.213176655,1,22693,65784,-182404
1589513913.216702050,1,21371,172934,-180564
1589513914.220230916,1,21623,118843,-179951
1589513915.223758186,1,20207,6459,-183018
1589513916.227296626,1,22095,55106,-179951
1589513917.230820037,1,22095,134160,-178602
1589513918.234344592,1,22599,137206,-179828
1589513919.237876420,1,20805,88559,-179583
1589513920.241403981,1,21969,28183,-179338
1589513921.244937766,1,23134,65102,-177007
1589513922.248465888,1,21120,170273,-176148
1589513923.251993668,1,22032,116690,-176516
1589513924.255528579,1,21120,7387,-178602
1589513925.259054554,1,22536,50607,-175412
