RocketLogger CSV File
File Version,3
Block Size,1
Block Count,771                 
Sample Count,771                 
Sample Rate,1
MAC Address,40:bd:32:e9:18:c6
Start Time,Fri Apr 24 23:11:08 2020
Comment,

,I1L_valid,I1H [nA],I1L [10pA],V1 [10nV]
1587770419.378598397,1,-95485,-16532195,-54729141
1587770420.382044514,1,-97510,-16602386,-54739708
1587770421.385493438,1,-95770,-16563654,-54734793
1587770422.388948474,1,-97257,-16543902,-54731721
1587770423.392402323,1,-96403,-16478740,-54721768
1587770424.395840604,1,-95422,-16535980,-54729264
1587770425.399286142,1,-97510,-16627747,-54742289
1587770426.402737346,1,-97320,-16554260,-54732581
1587770427.406211610,1,-95422,-16507045,-54726437
1587770428.409644182,1,-95770,-16508815,-54723857
1587770429.413085363,1,-95264,-16537926,-54728649
1587770430.416532525,1,-98775,-16614304,-54739954
1587770431.419998046,1,-96972,-16548283,-54730984
1587770432.423463681,1,-95485,-16459917,-54718204
1587770433.426871295,1,-96403,-16524553,-54725331
1587770434.430330964,1,-94442,-16567562,-54729264
1587770435.433774155,1,-95738,-16574853,-54732581
1587770436.437229687,1,-96023,-16545427,-54727666
1587770437.440671919,1,-96877,-16459970,-54714272
1587770438.444117782,1,-96687,-16531020,-54721891
1587770439.447580804,1,-99154,-16602895,-54731475
1587770440.451017163,1,-94884,-16561989,-54729264
1587770441.454470444,1,-94600,-16542833,-54725577
1587770442.457915545,1,-95991,-16469083,-54712798
1587770443.461360852,1,-93714,-16532317,-54720416
1587770444.464822567,1,-95422,-16617494,-54731475
1587770445.468261013,1,-96845,-16555206,-54725209
1587770446.471713241,1,-95738,-16534403,-54736022
1587770447.475163760,1,-97320,-16491604,-54711446
1587770448.478607501,1,-95264,-16531879,-54712675
1587770449.482062375,1,-97826,-16620491,-54730615
1587770450.485503994,1,-93524,-16546058,-54721276
1587770451.488960674,1,-93683,-16458322,-54709603
1587770452.492411359,1,-92671,-16524308,-54717836
1587770453.495862155,1,-95928,-16591801,-54727298
1587770454.499317424,1,-97794,-16557853,-54723242
1587770455.502760044,1,-94758,-16528602,-54718573
1587770456.506209525,1,-95580,-16500753,-54714887
1587770457.509660760,1,-93050,-16535524,-54719433
1587770458.513096531,1,-96245,-16600774,-54730001
1587770459.516569001,1,-93904,-16544270,-54720908
1587770460.520011574,1,-94695,-16456587,-54707882
1587770461.523449651,1,-94600,-16530144,-54716976
1587770462.526897465,1,-97668,-16619159,-54730984
1587770463.530347226,1,-95675,-16551473,-54724348
1587770464.533792811,1,-96055,-16502470,-54714887
1587770465.537238404,1,-95391,-16509726,-54716853
1587770466.540699443,1,-96118,-16538627,-54721891
1587770467.544129568,1,-95517,-16593711,-54728281
1587770468.547584824,1,-94315,-16543884,-54721399
1587770469.551061592,1,-92544,-16455343,-54707145
1587770470.554497770,1,-94505,-16529163,-54717836
1587770471.557937970,1,-94125,-16609484,-54728281
1587770472.561393591,1,-95011,-16554856,-54722137
1587770473.564828720,1,-91437,-16531336,-54719065
1587770474.568289693,1,-94916,-16489413,-54713658
1587770475.571729233,1,-93240,-16532492,-54717344
1587770476.575182211,1,-95865,-16623610,-54733319
1587770477.578607273,1,-94758,-16546618,-54720662
1587770478.582071387,1,-94252,-16477180,-54711323
1587770479.585524356,1,-94600,-16511952,-54713412
1587770480.588983346,1,-95169,-16537838,-54715255
1587770481.592439254,1,-96498,-16597374,-54730247
1587770482.595865221,1,-92829,-16544901,-54723980
1587770483.599308526,1,-93967,-16453888,-54708865
1587770484.602762164,1,-96339,-16526166,-54731475
1587770485.606225851,1,-94347,-16558045,-54709726
1587770486.609645117,1,-92797,-16576202,-54719433
1587770487.613190944,1,-94125,-16541273,-54715009
1587770488.616546712,1,-93524,-16451434,-54702598
1587770489.620010848,1,-93113,-16519996,-54709848
1587770490.623454043,1,-92765,-16553471,-54712920
1587770491.626883828,1,-98300,-16584633,-54718942
1587770492.630364693,1,-94189,-16541168,-54712552
1587770493.633810904,1,-95454,-16454256,-54700755
1587770494.637255986,1,-97826,-16514108,-54708128
1587770495.640701899,1,-97826,-16537663,-54711077
1587770496.644167559,1,-95802,-16597637,-54719556
1587770497.647593235,1,-95517,-16540993,-54712306
1587770498.651058917,1,-92512,-16456289,-54701861
1587770499.654502601,1,-95296,-16513249,-54706162
1587770500.657949091,1,-95074,-16542254,-54720416
1587770501.661407956,1,-94568,-16590819,-54715378
1587770502.664835940,1,-94948,-16540221,-54709848
1587770503.668293238,1,-95517,-16451557,-54698543
1587770504.671742411,1,-98933,-16517034,-54706039
1587770505.675181465,1,-96403,-16552139,-54710463
1587770506.678604735,1,-96118,-16577885,-54715624
1587770507.682096220,1,-94853,-16539924,-54711692
1587770508.685535306,1,-97162,-16450506,-54699281
1587770509.688979945,1,-93714,-16519786,-54706531
1587770510.692435742,1,-97067,-16568806,-54712060
1587770511.695891884,1,-97573,-16565424,-54714764
1587770512.699338105,1,-97162,-16538416,-54711815
1587770513.702775699,1,-96814,-16452398,-54700755
1587770514.706222274,1,-95391,-16522958,-54707759
1587770515.709678925,1,-97415,-16589715,-54714887
1587770516.713126661,1,-97225,-16556871,-54712429
1587770517.716563477,1,-95612,-16536874,-54709357
1587770518.720025538,1,-98712,-16457446,-54698052
1587770519.723491785,1,-95391,-16524693,-54705916
1587770520.726924944,1,-98775,-16603701,-54716484
1587770521.730372043,1,-99376,-16552139,-54711937
1587770522.733807559,1,-94157,-16534350,-54708620
1587770523.737270729,1,-93967,-16463650,-54698666
1587770524.740721067,1,-95580,-16525202,-54705670
1587770525.744159327,1,-101020,-16607925,-54717836
1587770526.747591595,1,-97699,-16550912,-54712306
1587770527.751057057,1,-95011,-16533369,-54709603
1587770528.754510966,1,-96972,-16466682,-54698298
1587770529.757963154,1,-96592,-16525692,-54706654
1587770530.761424242,1,-97288,-16612657,-54718819
1587770531.764834100,1,-97162,-16549388,-54711446
1587770532.768316497,1,-95897,-16530354,-54708988
1587770533.771753669,1,-93082,-16472571,-54702598
1587770534.775210043,1,-95612,-16525710,-54706899
1587770535.778649983,1,-95802,-16614444,-54718450
1587770536.782109401,1,-97478,-16548529,-54712306
1587770537.785554454,1,-97763,-16528917,-54709848
1587770538.788999785,1,-94758,-16474464,-54702967
1587770539.792447581,1,-94189,-16526008,-54708251
1587770540.795892351,1,-94505,-16614812,-54717590
1587770541.799350499,1,-97858,-16548056,-54711815
1587770542.802793867,1,-95865,-16527866,-54707391
1587770543.806240082,1,-92671,-16471256,-54699772
1587770544.809696086,1,-94284,-16525447,-54705670
1587770545.813140173,1,-96782,-16610974,-54717959
1587770546.816598308,1,-95517,-16549738,-54711446
1587770547.820035255,1,-96719,-16533474,-54707759
1587770548.823478898,1,-93999,-16461284,-54697192
1587770549.826934539,1,-96403,-16523729,-54706162
1587770550.830379985,1,-95422,-16601195,-54716361
1587770551.833844155,1,-97794,-16552945,-54711446
1587770552.837284404,1,-95169,-16535332,-54707514
1587770553.840738097,1,-93967,-16455676,-54696577
1587770554.844178425,1,-94125,-16522152,-54704687
1587770555.847634690,1,-95169,-16591801,-54714272
1587770556.851072298,1,-96339,-16555855,-54711200
1587770557.854530405,1,-92765,-16536190,-54707145
1587770558.857977914,1,-96687,-16451978,-54695594
1587770559.861429688,1,-94758,-16520803,-54702598
1587770560.864876436,1,-94568,-16581530,-54712060
1587770561.868318907,1,-95707,-16559605,-54710954
1587770562.871767913,1,-95991,-16536155,-54707759
1587770563.875214870,1,-95707,-16448262,-54694980
1587770564.878660858,1,-94979,-16519120,-54708620
1587770565.882139322,1,-96023,-16567247,-54733196
1587770566.885561056,1,-96940,-16571593,-54708005
1587770567.889018748,1,-93018,-16534964,-54700878
1587770568.892456679,1,-92417,-16447912,-54697560
1587770569.895917475,1,-94853,-16513477,-54702476
1587770570.899363339,1,-95644,-16544550,-54710954
1587770571.902808752,1,-97984,-16582670,-54709603
1587770572.906252137,1,-96972,-16535437,-54702598
1587770573.909714643,1,-93556,-16447982,-54690188
1587770574.913160556,1,-95359,-16509779,-54698912
1587770575.916613328,1,-94631,-16536909,-54701615
1587770576.920044036,1,-96592,-16586017,-54710340
1587770577.923500464,1,-95738,-16535665,-54702598
1587770578.926947252,1,-94758,-16448455,-54690433
1587770579.930398348,1,-97383,-16508692,-54697315
1587770580.933856429,1,-97826,-16532370,-54700141
1587770581.937302542,1,-97225,-16594535,-54711200
1587770582.940752326,1,-95865,-16535945,-54703704
1587770583.944195319,1,-97699,-16459181,-54692399
1587770584.947646400,1,-97352,-16502120,-54695840
1587770585.951101663,1,-96561,-16525044,-54699035
1587770586.954539739,1,-96624,-16608731,-54711692
1587770587.957985588,1,-92417,-16537680,-54701984
1587770588.961415263,1,-94600,-16477496,-54693874
1587770589.964892835,1,-94284,-16496511,-54693997
1587770590.968336030,1,-95391,-16523677,-54699158
1587770591.971771843,1,-94631,-16611307,-54711077
1587770592.975250204,1,-94252,-16537505,-54701247
1587770593.978706135,1,-93967,-16481509,-54692768
1587770594.982152543,1,-95169,-16495074,-54694243
1587770595.985592709,1,-92544,-16522730,-54696454
1587770596.989042047,1,-97826,-16611675,-54708374
1587770597.992479346,1,-96972,-16539398,-54704687
1587770598.995932217,1,-94853,-16493970,-54688099
1587770599.999374361,1,-94790,-16483402,-54687607
1587770601.002820562,1,-93904,-16521188,-54694120
1587770602.006280808,1,-95264,-16611535,-54706899
1587770603.009712510,1,-94537,-16542833,-54699281
1587770604.013173522,1,-96814,-16526604,-54694980
1587770605.016660473,1,-96055,-16456780,-54685764
1587770606.020079563,1,-95960,-16518892,-54693505
1587770607.023520729,1,-93619,-16588751,-54704196
1587770608.026961812,1,-96592,-16553717,-54700755
1587770609.030414075,1,-93619,-16532019,-54696577
1587770610.033841572,1,-91279,-16443478,-54684043
1587770611.037302458,1,-92671,-16512706,-54692891
1587770612.040761452,1,-96276,-16548459,-54698666
1587770613.044220646,1,-96466,-16576606,-54704442
1587770614.047669182,1,-92417,-16533544,-54697315
1587770615.051112639,1,-95232,-16447912,-54685764
1587770616.054574411,1,-95043,-16504626,-54691908
1587770617.058021533,1,-96213,-16526411,-54695840
1587770618.061454187,1,-96909,-16601650,-54707145
1587770619.064899907,1,-94315,-16535209,-54698175
1587770620.068352091,1,-96592,-16475077,-54689696
1587770621.071820468,1,-94252,-16491043,-54690188
1587770622.075254108,1,-95264,-16521451,-54694980
1587770623.078700239,1,-99312,-16612569,-54708005
1587770624.082146361,1,-95138,-16542272,-54699404
1587770625.085591275,1,-94821,-16526919,-54697315
1587770626.089070578,1,-94094,-16453748,-54686010
1587770627.092505765,1,-93651,-16517508,-54695349
1587770628.095937012,1,-95264,-16570734,-54704565
1587770629.099392696,1,-94948,-16566090,-54704319
1587770630.102863420,1,-95580,-16533824,-54701001
1587770631.106292398,1,-95549,-16447719,-54687361
1587770632.109738824,1,-96086,-16503715,-54693628
1587770633.113216312,1,-94979,-16524430,-54696577
1587770634.116633838,1,-98458,-16608959,-54709357
1587770635.120072147,1,-94284,-16537312,-54701001
1587770636.123543881,1,-95201,-16498667,-54696209
1587770637.126994179,1,-97288,-16482000,-54691416
1587770638.130438882,1,-95264,-16521328,-54697069
1587770639.133880181,1,-96656,-16611710,-54708743
1587770640.137317604,1,-95138,-16542482,-54699158
1587770641.140796949,1,-92765,-16525359,-54697683
