RocketLogger CSV File
File Version,3
Block Size,1
Block Count,627                 
Sample Count,627                 
Sample Rate,1
MAC Address,40:bd:32:e9:18:c6
Start Time,Fri Apr 24 23:56:29 2020
Comment,

,I1L_valid,I1H [nA],I1L [10pA],V1 [10nV]
1587773140.605133483,1,-4269,-7577288,-69027673
1587773141.608585005,1,-5819,-7604979,-69031360
1587773142.612027708,1,-6009,-7653263,-69040821
1587773143.615497894,1,-6230,-7609168,-69035046
1587773144.618941519,1,-3384,-7526234,-69022635
1587773145.622387899,1,-4048,-7593517,-69030868
1587773146.625808525,1,-9931,-7672577,-69042419
1587773147.629284636,1,-9773,-7618264,-69036766
1587773148.632734449,1,-5914,-7582546,-69033449
1587773149.636179165,1,-3067,-7569313,-69028779
1587773150.639609346,1,-4016,-7600142,-69034555
1587773151.643111874,1,-3574,-7659537,-69043648
1587773152.646522515,1,-6325,-7609238,-69036889
1587773153.649956120,1,-1423,-7528565,-69026444
1587773154.653444109,1,-5882,-7595743,-69036521
1587773155.656878164,1,-4839,-7682935,-69047703
1587773156.660315885,1,-1454,-7613391,-69039101
1587773157.663774339,1,-1897,-7538467,-69029271
1587773158.667220127,1,-2941,-7586121,-69033817
1587773159.670671916,1,-4491,-7645306,-69043771
1587773160.674125853,1,-5155,-7623136,-69042788
1587773161.677601955,1,-1834,-7595042,-69039347
1587773162.681030904,1,-2055,-7565615,-69033080
1587773163.684453904,1,-1929,-7599826,-69038978
1587773164.687918120,1,-284,-7665619,-69049792
1587773165.691371425,1,-2909,-7610500,-69041682
1587773166.694806162,1,-4364,-7526883,-69030499
1587773167.698271781,1,-4775,-7594709,-69039470
1587773168.701725334,1,-6768,-7674750,-69051635
1587773169.705169390,1,-4522,-7618684,-69045245
1587773170.708609743,1,-3985,-7581389,-69040699
1587773171.712060247,1,-1960,-7569787,-69038487
1587773172.715523610,1,-1138,-7600124,-69041559
1587773173.718911049,1,-4491,-7669422,-69053847
1587773174.722406837,1,-3384,-7611166,-69046351
1587773175.725856694,1,-2656,-7526900,-69033449
1587773176.729297071,1,-5281,-7590976,-69042419
1587773177.732749890,1,-2814,-7649530,-69050160
1587773178.736193607,1,-3226,-7627552,-69049792
1587773179.739658950,1,-632,-7606942,-69046597
1587773180.743096790,1,-4206,-7544076,-69035906
1587773181.746553796,1,-822,-7597881,-69043894
1587773182.749995764,1,-4839,-7684197,-69059008
1587773183.753434847,1,-4364,-7616371,-69050406
1587773184.756906680,1,-4016,-7568402,-69042419
1587773185.760347721,1,-4427,-7573449,-69041682
1587773186.763792935,1,-2878,-7601158,-69049177
1587773187.767265393,1,-6831,-7671403,-69059745
1587773188.770688271,1,-4649,-7611937,-69051635
1587773189.774146175,1,-1613,-7528881,-69040084
1587773190.777590922,1,-3795,-7589223,-69046966
1587773191.781041463,1,-4997,-7638348,-69054093
1587773192.784489639,1,-3732,-7632320,-69056182
1587773193.787948535,1,-3289,-7609290,-69052987
1587773194.791392835,1,-6199,-7541797,-69042665
1587773195.794836939,1,-1771,-7598442,-69050160
1587773196.798294858,1,-7495,-7685178,-69063923
1587773197.801736541,1,-2372,-7615267,-69056550
1587773198.805206203,1,-1518,-7546792,-69045860
1587773199.808635723,1,-4712,-7583667,-69049669
1587773200.812083617,1,-3637,-7623136,-69055813
1587773201.815552060,1,-1328,-7636754,-69059499
1587773202.818972675,1,-1043,-7609904,-69054584
1587773203.822436926,1,-600,-7544444,-69045737
1587773204.825883128,1,-948,-7599441,-69054707
1587773205.829315819,1,-664,-7684775,-69066995
1587773206.832756727,1,253,-7613970,-69057533
1587773207.836260672,1,-158,-7532000,-69045737
1587773208.839684039,1,-506,-7591484,-69053478
1587773209.843137152,1,-2403,-7660098,-69063309
1587773210.846586736,1,-727,-7622978,-69060728
1587773211.850018182,1,-2340,-7584263,-69054707
1587773212.853496593,1,-3226,-7575658,-69050775
1587773213.856927686,1,-5313,-7607783,-69058762
1587773214.860371854,1,-2561,-7647760,-69066504
1587773215.863821038,1,-1866,-7610745,-69059376
1587773216.867262308,1,-3479,-7544234,-69048563
1587773217.870744502,1,-3858,-7599739,-69056182
