RocketLogger CSV File
File Version,3
Block Size,1
Block Count,653                 
Sample Count,653                 
Sample Rate,1
MAC Address,40:bd:32:e9:18:c6
Start Time,Fri Apr 24 23:41:28 2020
Comment,

,I1L_valid,I1H [nA],I1L [10pA],V1 [10nV]
1587772239.636449936,1,-25460,-9667183,-65269118
1587772240.639912179,1,-27200,-9598954,-65262974
1587772241.643342702,1,-25808,-9570983,-65258059
1587772242.646780327,1,-27832,-9540207,-65252775
1587772243.650238033,1,-26346,-9581042,-65259779
1587772244.653680898,1,-29667,-9667323,-65272805
1587772245.657152471,1,-26599,-9599568,-65266661
1587772246.660583417,1,-26884,-9574751,-65262483
1587772247.664031930,1,-25713,-9536298,-65257813
1587772248.667488735,1,-25492,-9581165,-65264940
1587772249.670938798,1,-29003,-9665133,-65278211
1587772250.674392850,1,-26472,-9603528,-65271084
1587772251.677833840,1,-26093,-9586230,-65268135
1587772252.681277756,1,-25239,-9525520,-65258673
1587772253.684743842,1,-26631,-9580709,-65267152
1587772254.688184115,1,-27548,-9662013,-65281283
1587772255.691629923,1,-26504,-9604790,-65276368
1587772256.695083350,1,-28623,-9585967,-65273911
1587772257.698517907,1,-25397,-9531742,-65264080
1587772258.701980597,1,-26757,-9582445,-65272067
1587772259.705435591,1,-27010,-9669689,-65285584
1587772260.708886163,1,-25587,-9600058,-65278334
1587772261.712321551,1,-26789,-9554929,-65271453
1587772262.715767030,1,-28908,-9558697,-65271576
1587772263.719225590,1,-25777,-9586651,-65277966
1587772264.722680283,1,-26219,-9650498,-65287796
1587772265.726122332,1,-25745,-9595028,-65282512
1587772266.729568672,1,-24005,-9510483,-65269733
1587772267.733016581,1,-24353,-9579307,-65278826
1587772268.736471247,1,-26662,-9656422,-65290868
1587772269.739925951,1,-25397,-9604422,-65286199
1587772270.743363681,1,-25239,-9568459,-65281161
1587772271.746818909,1,-26441,-9557943,-65278703
1587772272.750261011,1,-23657,-9588228,-65285584
1587772273.753719629,1,-27263,-9644715,-65294555
1587772274.757172810,1,-25018,-9595957,-65289271
1587772275.760622346,1,-24923,-9513918,-65277843
1587772276.764066975,1,-25713,-9582883,-65286444
1587772277.767516254,1,-25966,-9667393,-65301805
1587772278.770965661,1,-24954,-9603283,-65292466
1587772279.774417494,1,-25903,-9552755,-65285707
1587772280.777851313,1,-25618,-9564936,-65287550
1587772281.781320641,1,-25271,-9594906,-65294800
1587772282.784764344,1,-26504,-9634322,-65301436
1587772283.788219383,1,-25966,-9596553,-65296766
1587772284.791666627,1,-26030,-9519999,-65285093
1587772285.795103556,1,-24511,-9584846,-65296521
1587772286.798553455,1,-26188,-9670828,-65308440
1587772287.802005725,1,-26884,-9604440,-65301436
1587772288.805454911,1,-23310,-9562447,-65296644
1587772289.808905261,1,-24511,-9559748,-65294309
1587772290.812348902,1,-26061,-9588666,-65299593
1587772291.815811986,1,-26694,-9665378,-65313970
1587772292.819251961,1,-25460,-9600128,-65305491
1587772293.822704400,1,-25745,-9523399,-65296029
1587772294.826145446,1,-23974,-9571508,-65301067
1587772295.829600455,1,-23911,-9597254,-65306228
1587772296.833051275,1,-23974,-9649639,-65316796
1587772297.836499931,1,-25144,-9599550,-65310160
1587772298.839951060,1,-25555,-9515898,-65297995
1587772299.843398649,1,-25871,-9577292,-65307949
1587772300.846849453,1,-25365,-9612905,-65314338
1587772301.850303678,1,-26472,-9633551,-65320114
1587772302.853742889,1,-23657,-9599410,-65314584
1587772303.857201008,1,-22804,-9515267,-65304016
1587772304.860653896,1,-26346,-9583566,-65311758
1587772305.864104368,1,-26567,-9641946,-65322571
1587772306.867542415,1,-28117,-9619074,-65321465
1587772307.870992734,1,-23183,-9598428,-65319991
1587772308.874443806,1,-24638,-9527676,-65309423
1587772309.877883118,1,-26283,-9588596,-65317533
1587772310.881343543,1,-26725,-9673405,-65331665
1587772311.884791497,1,-24290,-9609259,-65323800
1587772312.888232486,1,-24164,-9578571,-65320605
1587772313.891693573,1,-25903,-9555279,-65316427
1587772314.895114996,1,-24480,-9591015,-65320974
1587772315.898589788,1,-26662,-9675368,-65336334
1587772316.902040065,1,-27168,-9604300,-65326135
1587772317.905484047,1,-24606,-9537157,-65318885
1587772318.908933854,1,-25808,-9572139,-65321957
1587772319.912391132,1,-25334,-9597552,-65327978
1587772320.915836759,1,-24069,-9655844,-65338423
1587772321.919286179,1,-25524,-9602705,-65331419
1587772322.922727671,1,-23436,-9519859,-65320605
1587772323.926180037,1,-24891,-9579413,-65327610
1587772324.929628823,1,-25745,-9610749,-65333999
1587772325.933077461,1,-25935,-9642594,-65340266
1587772326.936525350,1,-25207,-9603160,-65334245
1587772327.939978896,1,-25049,-9517949,-65324046
1587772328.943430276,1,-26441,-9583812,-65331665
1587772329.946886104,1,-25176,-9631482,-65340881
1587772330.950318127,1,-22962,-9627241,-65342724
1587772331.953797051,1,-25239,-9602196,-65339037
1587772332.957219375,1,-26441,-9525888,-65327732
1587772333.960676134,1,-24353,-9590910,-65337686
1587772334.964147467,1,-26978,-9673019,-65348991
1587772335.967550511,1,-24227,-9612379,-65343093
1587772336.971019119,1,-25808,-9579956,-65341004
1587772337.974463758,1,-27295,-9562535,-65336948
1587772338.977916875,1,-25302,-9594415,-65343093
1587772339.981367428,1,-27801,-9668936,-65355012
1587772340.984812389,1,-23816,-9605351,-65347025
1587772341.988299932,1,-23752,-9521261,-65335351
1587772342.991731150,1,-26599,-9586633,-65343093
