RocketLogger CSV File
File Version,3
Block Size,1
Block Count,626                 
Sample Count,626                 
Sample Rate,1
MAC Address,40:bd:32:e9:18:c6
Start Time,Sat Apr 25 00:43:41 2020
Comment,

,I1L_valid,I1H [nA],I1L [10pA],V1 [10nV]
1587776013.337246001,1,52945,-910461,-80108081
1587776014.340687928,1,55412,-969243,-80112750
1587776015.344149617,1,56203,-1020349,-80121229
1587776016.347585374,1,55918,-1028744,-80125284
1587776017.351059770,1,57911,-985770,-80120983
1587776018.354492565,1,58417,-908410,-80112136
1587776019.357951309,1,58923,-943322,-80119508
1587776020.361392548,1,58480,-973607,-80113610
1587776021.364850152,1,54527,-1067004,-80130322
1587776022.368287404,1,56519,-997005,-80123809
1587776023.371736113,1,57405,-981862,-80122335
1587776024.375194121,1,58986,-895809,-80111767
1587776025.378636656,1,57405,-963740,-80127250
1587776026.382088292,1,56962,-991870,-80126513
1587776027.385536674,1,56804,-1047813,-80130322
1587776028.388984915,1,55254,-987155,-80127741
1587776029.392436677,1,59050,-939905,-80121843
1587776030.395875721,1,58037,-926690,-80118771
1587776031.399330716,1,59524,-972065,-80123809
1587776032.402775557,1,58101,-1046603,-80135237
1587776033.406230688,1,57310,-1014303,-80132780
1587776034.409691309,1,55855,-984842,-80130199
1587776035.413121347,1,58860,-899893,-80121106
1587776036.416574659,1,60062,-946249,-80125284
1587776037.420028352,1,59334,-973835,-80130076
1587776038.423471768,1,56741,-1066443,-80141627
1587776039.426924812,1,57437,-1000002,-80134623
1587776040.430374542,1,59967,-983825,-80134623
1587776041.433824223,1,60821,-892374,-80123564
1587776042.437276418,1,58828,-954521,-80129339
1587776043.440719443,1,57879,-975290,-80132902
1587776044.444175473,1,60821,-1067687,-80145928
1587776045.447610613,1,54970,-994919,-80138924
1587776046.451067954,1,56140,-981529,-80138801
1587776047.454528161,1,58733,-895336,-80128479
1587776048.457977200,1,56330,-961567,-80134500
