RocketLogger CSV File
File Version,3
Block Size,1
Block Count,627                 
Sample Count,627                 
Sample Rate,1
MAC Address,40:bd:32:e9:18:c6
Start Time,Fri Apr 24 22:18:21 2020
Comment,

,I1L_valid,I1H [nA],I1L [10pA],V1 [10nV]
1587767252.601485575,1,-511271,-57329329,-3777355
1587767253.604917031,1,-508963,-57174311,-3774529
1587767254.608377800,1,-508836,-57099247,-3771580
1587767255.611823115,1,-510133,-57041428,-3768385
1587767256.615277136,1,-508583,-57127692,-3770597
1587767257.618733304,1,-511999,-57322949,-3776372
1587767258.622201442,1,-506432,-57155313,-3771334
1587767259.625618855,1,-507856,-57065579,-3770105
1587767260.629056899,1,-508646,-57019223,-3767279
1587767261.632511144,1,-506812,-57115844,-3770597
1587767262.635959278,1,-511335,-57330381,-3776495
1587767263.639404915,1,-509216,-57141905,-3770351
1587767264.642870911,1,-506622,-57047755,-3768508
1587767265.646321260,1,-510133,-57052365,-3768754
1587767266.649755337,1,-508646,-57112479,-3770965
1587767267.653203455,1,-511303,-57321880,-3775758
1587767268.656656335,1,-508457,-57145533,-3772194
1587767269.660109273,1,-507887,-57020783,-3769368
1587767270.663550364,1,-509247,-57050086,-3767893
1587767271.666990101,1,-507634,-57107396,-3769614
1587767272.670447659,1,-513644,-57303583,-3775389
1587767273.673893900,1,-510101,-57146550,-3770597
1587767274.677360561,1,-508741,-57024743,-3768016
1587767275.680791679,1,-510544,-57039062,-3768754
1587767276.684280509,1,-510196,-57097442,-3769737
1587767277.687697767,1,-514086,-57282026,-3773300
1587767278.691144073,1,-510671,-57119139,-3769982
1587767279.694589008,1,-509089,-57015174,-3766542
1587767280.698041102,1,-510576,-56997648,-3766542
1587767281.701478902,1,-508678,-57069803,-3767893
1587767282.704929679,1,-511177,-57254440,-3771826
1587767283.708368985,1,-508109,-57109096,-3770474
1587767284.711827609,1,-508520,-57041674,-3767156
1587767285.715281740,1,-506464,-56975916,-3765067
1587767286.718714977,1,-507792,-57059287,-3767156
1587767287.722172242,1,-512790,-57265096,-3772317
1587767288.725629704,1,-508804,-57093358,-3768139
1587767289.728997142,1,-507824,-57001802,-3765682
1587767290.732512168,1,-509690,-56987238,-3765190
1587767291.735959252,1,-510860,-57046090,-3766665
1587767292.739418326,1,-515510,-57235600,-3772563
1587767293.742859629,1,-512790,-57047843,-3766665
1587767294.746292857,1,-509374,-56899642,-3762118
1587767295.749768706,1,-508425,-56979351,-3763347
1587767296.753195813,1,-510481,-57015367,-3763470
1587767297.756657609,1,-513391,-57139259,-3768262
1587767298.760131539,1,-508994,-57015805,-3764576
1587767299.763496297,1,-511050,-56824526,-3759415
1587767300.767007343,1,-509943,-56972498,-3762855
1587767301.770480879,1,-510481,-57100228,-3766419
1587767302.773899994,1,-512125,-57041709,-3764084
1587767303.777351094,1,-511113,-56988500,-3762487
1587767304.780783656,1,-510418,-56865169,-3759292
1587767305.784244776,1,-511145,-56966382,-3761381
1587767306.787718204,1,-511588,-57157065,-3765804
1587767307.791149533,1,-508235,-56987308,-3762364
1587767308.794600315,1,-508457,-56809523,-3756588
1587767309.797982498,1,-510797,-56926089,-3759538
1587767310.801466164,1,-508488,-57015297,-3761258
1587767311.804923638,1,-510386,-57025970,-3762241
1587767312.808397554,1,-508963,-56964314,-3760398
1587767313.811853399,1,-507476,-56800550,-3756097
1587767314.815245032,1,-507792,-56933661,-3760029
1587767315.818738394,1,-509753,-57128550,-3764330
1587767316.822197105,1,-509595,-56962771,-3760152
1587767317.825615421,1,-507919,-56829503,-3755605
1587767318.829089974,1,-504724,-56865379,-3757203
1587767319.832484885,1,-506148,-56920095,-3757449
1587767320.835973506,1,-509026,-57051243,-3760521
1587767321.839446382,1,-507982,-56935343,-3758309
1587767322.842910133,1,-507097,-56732637,-3752533
1587767323.846334046,1,-506084,-56883466,-3754622
1587767324.849789180,1,-509564,-57045477,-3759046
1587767325.853224111,1,-503997,-56940250,-3758432
1587767326.856672185,1,-504345,-56871951,-3756834
1587767327.860127782,1,-505325,-56799428,-3753762
1587767328.863577117,1,-507729,-56883764,-3754991
1587767329.867027163,1,-508014,-57055519,-3759906
