RocketLogger CSV File
File Version,3
Block Size,1
Block Count,608                 
Sample Count,608                 
Sample Rate,1
MAC Address,40:bd:32:e9:18:c6
Start Time,Fri Apr 24 22:34:20 2020
Comment,

,I1L_valid,I1H [nA],I1L [10pA],V1 [10nV]
1587768211.480403670,1,-486285,-54251419,-5201789
1587768212.483833384,1,-487961,-54295077,-5203141
1587768213.487296330,1,-487487,-54411502,-5208548
1587768214.490746305,1,-482806,-54302017,-5204861
1587768215.494196250,1,-480149,-54114874,-5197734
1587768216.497637911,1,-483755,-54239502,-5200561
1587768217.501106456,1,-486918,-54363323,-5204001
1587768218.504539546,1,-484071,-54286892,-5200929
1587768219.507970020,1,-483628,-54236557,-5197611
1587768220.511415849,1,-484767,-54090057,-5192450
1587768221.514892716,1,-482901,-54196090,-5194294
1587768222.518314228,1,-489416,-54359152,-5198349
1587768223.521783069,1,-485020,-54233543,-5195891
1587768224.525213374,1,-483344,-54191953,-5195031
1587768225.528662337,1,-480592,-54065485,-5189624
1587768226.532139779,1,-482838,-54166961,-5192328
1587768227.535564607,1,-487519,-54331180,-5197734
1587768228.539029367,1,-485115,-54211828,-5194417
1587768229.542469490,1,-483470,-54170817,-5192942
1587768230.545929541,1,-483439,-54042614,-5187658
1587768231.549387493,1,-484008,-54148944,-5189624
1587768232.552811407,1,-485842,-54299633,-5194785
1587768233.556258342,1,-484324,-54200033,-5194417
1587768234.559681112,1,-485241,-54146140,-5190607
1587768235.563171899,1,-484039,-54034271,-5186061
1587768236.566614760,1,-484166,-54131418,-5189010
1587768237.570057298,1,-486348,-54299704,-5194417
1587768238.573516859,1,-484704,-54171150,-5190239
1587768239.576976334,1,-486190,-54122796,-5189501
1587768240.580444336,1,-483217,-54030451,-5185938
1587768241.583825441,1,-484925,-54106426,-5187781
1587768242.587295795,1,-486760,-54303156,-5194662
1587768243.590752317,1,-485558,-54146088,-5189010
1587768244.594166256,1,-485052,-54038653,-5185078
1587768245.597657553,1,-484261,-54048853,-5183480
1587768246.601105754,1,-484577,-54103850,-5185815
1587768247.604549624,1,-486190,-54252979,-5191590
1587768248.607997080,1,-484071,-54120202,-5188273
1587768249.611464870,1,-482237,-53944643,-5181637
1587768250.614905348,1,-483091,-54079033,-5186184
1587768251.618345224,1,-483249,-54163894,-5187904
1587768252.621832175,1,-483850,-54155341,-5190239
1587768253.625242148,1,-485653,-54102974,-5188027
1587768254.628710490,1,-483312,-53958051,-5183357
1587768255.632145630,1,-483913,-54074809,-5185569
1587768256.635587349,1,-482711,-54265493,-5193188
1587768257.639042290,1,-484198,-54111439,-5188641
1587768258.642477902,1,-482679,-54016658,-5186184
1587768259.645959467,1,-485336,-54023283,-5185569
1587768260.649378226,1,-484799,-54077052,-5185938
1587768261.652839519,1,-485937,-54207587,-5191099
1587768262.656263924,1,-485779,-54089829,-5185692
1587768263.659752620,1,-483628,-53906436,-5179794
1587768264.663210879,1,-485020,-54040335,-5184340
1587768265.666631164,1,-488278,-54169397,-5188641
1587768266.670067927,1,-485273,-54101571,-5185692
1587768267.673540554,1,-484893,-54054672,-5183357
1587768268.676973455,1,-484134,-53958717,-5179671
1587768269.680441867,1,-483850,-54041510,-5182006
