RocketLogger CSV File
File Version,3
Block Size,1
Block Count,629                 
Sample Count,629                 
Sample Rate,1
MAC Address,40:bd:32:e9:18:c6
Start Time,Fri Apr 24 00:25:31 2020
Comment,

,I1L_valid,I1H [nA],I1L [10pA],V1 [10nV]
1587688505.868668522,1,15909,-5358400,-78894387
1587688506.872129450,1,17775,-5270104,-78880870
1587688507.875577674,1,16794,-5186540,-78866247
1587688508.879003680,1,16256,-5219296,-78865264
1587688509.882462503,1,16130,-5255365,-78872760
1587688510.885914364,1,16731,-5365569,-78892175
1587688511.889339973,1,17142,-5272207,-78878658
1587688512.892823714,1,18755,-5212917,-78869073
1587688513.896247495,1,16952,-5206520,-78861209
1587688514.899701242,1,17585,-5253858,-78868459
1587688515.903140021,1,13600,-5368425,-78889226
1587688516.906609252,1,13378,-5275800,-78876815
1587688517.910037101,1,16699,-5236472,-78869442
1587688518.913513912,1,17490,-5193235,-78853959
1587688519.916940425,1,14991,-5252403,-78864158
1587688520.920394064,1,13916,-5364517,-78883451
1587688521.923839116,1,14643,-5280392,-78873374
1587688522.927278780,1,19925,-5256662,-78868213
1587688523.930748667,1,16415,-5171432,-78850396
1587688524.934179944,1,16857,-5249353,-78863052
1587688525.937633319,1,17205,-5338403,-78878658
1587688526.941089213,1,15244,-5294430,-78877061
1587688527.944525097,1,19641,-5264426,-78868951
1587688528.947981467,1,15782,-5155098,-78849535
1587688529.951426352,1,14675,-5240117,-78859735
1587688530.954865461,1,16541,-5280637,-78867722
1587688531.958324655,1,13821,-5334916,-78881976
1587688532.961778716,1,17047,-5267545,-78867353
1587688533.965205759,1,17363,-5176270,-78859243
1587688534.968666237,1,13726,-5217912,-78843514
1587688535.972116383,1,15434,-5253700,-78860226
1587688536.975558527,1,13347,-5366340,-78883696
1587688537.979008492,1,11828,-5276028,-78870794
1587688538.982451174,1,19040,-5251211,-78861332
1587688539.985923724,1,17553,-5171047,-78846709
1587688540.989346358,1,17648,-5248091,-78862069
1587688541.992820110,1,14074,-5317547,-78870671
1587688542.996247302,1,14865,-5311045,-78876201
1587688543.999690698,1,19135,-5265986,-78867968
1587688545.003149817,1,15940,-5161267,-78846832
1587688546.006595498,1,13315,-5226429,-78855188
1587688547.010045591,1,15466,-5255961,-78858874
1587688548.013495252,1,15118,-5361818,-78878904
1587688549.016933031,1,14738,-5271121,-78866370
1587688550.020378440,1,18376,-5223362,-78856662
1587688551.023836308,1,18850,-5195338,-78847324
1587688552.027299640,1,17110,-5251474,-78857768
1587688553.030728263,1,16098,-5361170,-78876569
1587688554.034196489,1,16256,-5281040,-78867722
1587688555.037620268,1,17427,-5258712,-78861823
1587688556.041078294,1,17996,-5167454,-78841548
1587688557.044527550,1,18091,-5248179,-78857768
1587688558.047975960,1,13283,-5332742,-78870794
1587688559.051427564,1,14517,-5295079,-78870671
1587688560.054872257,1,15308,-5264005,-78864158
1587688561.058327083,1,18059,-5155414,-78844620
1587688562.061776823,1,15782,-5241519,-78858751
