RocketLogger CSV File
File Version,3
Block Size,1
Block Count,658                 
Sample Count,658                 
Sample Rate,1
MAC Address,40:bd:32:e9:18:c6
Start Time,Thu Apr 23 22:55:16 2020
Comment,

,I1L_valid,I1H [nA],I1L [10pA],V1 [10nV]
1587683067.869767710,1,-451209,-51210665,-51069996
1587683068.873209981,1,-448774,-51267817,-51078598
1587683069.876682766,1,-452791,-51374972,-51098136
1587683070.880102301,1,-449818,-51278578,-51068153
1587683071.883564415,1,-448331,-51189914,-51075280
1587683072.887007013,1,-450513,-51249450,-51089780
1587683073.890444138,1,-451810,-51287604,-51081793
1587683074.893915091,1,-454024,-51346317,-51100348
1587683075.897348405,1,-452980,-51325478,-51126030
1587683076.900793563,1,-449501,-51174281,-51062746
1587683077.904245568,1,-450766,-51259475,-51081301
1587683078.907701843,1,-453929,-51314086,-51099119
1587683079.911105953,1,-452285,-51343775,-51102683
1587683080.914612863,1,-449217,-51296770,-51092484
1587683081.918047745,1,-448679,-51197958,-51078106
1587683082.921485726,1,-454973,-51274898,-51090886
1587683083.924927823,1,-450166,-51323200,-51096661
1587683084.928382637,1,-454467,-51349945,-51107352
1587683085.931834424,1,-451462,-51304219,-51100348
1587683086.935281472,1,-450039,-51200395,-51081056
1587683087.938723927,1,-451779,-51284397,-51092361
1587683088.942174831,1,-451968,-51346176,-51104894
1587683089.945617523,1,-452664,-51348385,-51105755
1587683090.949070014,1,-451779,-51317328,-51100594
1587683091.952521736,1,-452886,-51218937,-51081670
1587683092.955965814,1,-451905,-51309670,-51094941
1587683093.959414701,1,-451968,-51397966,-51109564
1587683094.962838907,1,-454720,-51344809,-51101331
1587683095.966340737,1,-451905,-51309915,-51097767
1587683096.969776619,1,-452664,-51255286,-51088060
1587683097.973232584,1,-450577,-51311562,-51097399
1587683098.976654479,1,-451083,-51419873,-51118657
1587683099.980104059,1,-452569,-51333856,-51105140
1587683100.983571145,1,-450482,-51247067,-51088306
1587683101.986971843,1,-451209,-51293265,-51096047
1587683102.990429082,1,-452380,-51344985,-51102437
1587683103.993888608,1,-453834,-51384120,-51109810
1587683104.997335181,1,-451051,-51343407,-51102560
1587683106.000808428,1,-451178,-51245612,-51085602
1587683107.004235774,1,-451336,-51327459,-51098136
1587683108.007671439,1,-452095,-51439310,-51116322
1587683109.011141062,1,-451051,-51357341,-51103911
1587683110.014561763,1,-451684,-51277141,-51089534
1587683111.018035930,1,-453265,-51315085,-51092115
1587683112.021489332,1,-450355,-51363247,-51101945
1587683113.024924721,1,-454372,-51378232,-51111039
1587683114.028399368,1,-451494,-51340515,-51105509
1587683115.031825576,1,-448774,-51264400,-51091869
1587683116.035285045,1,-452032,-51322937,-51104894
1587683117.038726060,1,-453012,-51432124,-51125416
1587683118.042174381,1,-452664,-51340498,-51112390
1587683119.045617331,1,-449691,-51239706,-51094327
1587683120.049075165,1,-453613,-51311282,-51106000
1587683121.052507732,1,-451842,-51391797,-51119886
1587683122.055967194,1,-450577,-51363019,-51117920
1587683123.059407879,1,-450735,-51325566,-51113127
1587683124.062853904,1,-450229,-51269693,-51101331
1587683125.066301968,1,-452221,-51333225,-51108581
1587683126.069798308,1,-452190,-51439871,-51128979
1587683127.073208207,1,-452569,-51353905,-51114725
1587683128.076659215,1,-450387,-51262525,-51098996
1587683129.080101289,1,-450071,-51317521,-51104894
1587683130.083537847,1,-450260,-51365157,-51114602
1587683131.087042974,1,-450134,-51392901,-51121238
1587683132.090446098,1,-450071,-51357779,-51114602
1587683133.093890106,1,-449565,-51252202,-51097522
1587683134.097344350,1,-450830,-51337115,-51110793
1587683135.100785532,1,-451652,-51439783,-51127627
1587683136.104234373,1,-452664,-51376339,-51119272
1587683137.107685478,1,-451431,-51340498,-51115585
1587683138.111151624,1,-452063,-51297857,-51106492
1587683139.114581842,1,-452158,-51343320,-51116077
1587683140.118028407,1,-452759,-51457046,-51133403
1587683141.121481996,1,-451051,-51362230,-51121606
1587683142.124926696,1,-450766,-51274109,-51106246
1587683143.128380490,1,-452474,-51312316,-51111039
1587683144.131821774,1,-450260,-51348507,-51127382
1587683145.135272847,1,-451241,-51409235,-51138072
1587683146.138711711,1,-449501,-51355868,-51128365
1587683147.142168482,1,-450450,-51250099,-51109564
1587683148.145624038,1,-448995,-51335766,-51123572
1587683149.149060587,1,-454214,-51412460,-51135983
1587683150.152503720,1,-453771,-51383139,-51133649
1587683151.155958924,1,-450324,-51368943,-51136598
1587683152.159408338,1,-452696,-51272181,-51118166
1587683153.162858629,1,-450893,-51373605,-51152204
1587683154.166312088,1,-451589,-51441010,-51130454
1587683155.169757794,1,-452854,-51370310,-51129716
1587683156.173200640,1,-450166,-51331717,-51121483
1587683157.176662292,1,-451589,-51314191,-51115462
1587683158.180110319,1,-450925,-51355325,-51127259
1587683159.183543785,1,-451273,-51443218,-51147534
1587683160.187001177,1,-453423,-51365420,-51136598
1587683161.190447214,1,-452664,-51259195,-51119886
1587683162.193893654,1,-452569,-51348139,-51132297
1587683163.197337429,1,-453487,-51436471,-51146920
1587683164.200784712,1,-453740,-51388011,-51142742
1587683165.204241313,1,-451462,-51362563,-51147780
1587683166.207686128,1,-452411,-51310336,-51127996
1587683167.211132806,1,-452569,-51357481,-51136352
1587683168.214592909,1,-453107,-51463058,-51156382
1587683169.218024412,1,-452000,-51369924,-51148271
1587683170.221473056,1,-451968,-51261929,-51132420
1587683171.224920374,1,-451367,-51349173,-51142373
1587683172.228362589,1,-455036,-51426043,-51155644
1587683173.231824871,1,-452538,-51396003,-51154047
1587683174.235273920,1,-451304,-51369802,-51148763
1587683175.238734355,1,-450988,-51312334,-51136843
1587683176.242177395,1,-451431,-51366033,-51148394
