RocketLogger CSV File
File Version,3
Block Size,1
Block Count,702                 
Sample Count,702                 
Sample Rate,1
MAC Address,40:bd:32:e9:18:c6
Start Time,Thu Apr 23 22:41:33 2020
Comment,

,I1L_valid,I1H [nA],I1L [10pA],V1 [10nV]
1587682228.204538319,1,-912698,-96565908,-9989594
1587682229.207985243,1,-913046,-96544789,-9987628
1587682230.211436988,1,-911465,-96601082,-9988980
1587682231.214870891,1,-913837,-96748880,-9997335
1587682232.218335615,1,-913173,-96629755,-9992420
1587682233.221797019,1,-911718,-96574373,-9988734
1587682234.225230287,1,-912762,-96509526,-9983696
1587682235.228670733,1,-912951,-96573076,-9989840
1587682236.232124758,1,-916177,-96724378,-9994263
1587682237.235562415,1,-912287,-96607672,-9988488
1587682238.239009679,1,-912762,-96551484,-9986153
1587682239.242470213,1,-911623,-96488285,-9984433
1587682240.245916510,1,-912888,-96551747,-9987628
1587682241.249364340,1,-915134,-96707045,-9994509
1587682242.252808088,1,-912319,-96578404,-9988611
1587682243.256253420,1,-909409,-96488180,-9985662
1587682244.259708682,1,-912066,-96479592,-9982590
1587682245.263152103,1,-909251,-96528630,-9987505
1587682246.266599150,1,-911591,-96668680,-9992052
1587682247.270065631,1,-911528,-96558722,-9989102
1587682248.273507356,1,-909377,-96455073,-9984679
1587682249.276965172,1,-909504,-96451603,-9982836
1587682250.280403617,1,-908112,-96510630,-9984924
1587682251.283848097,1,-915323,-96659584,-9994141
1587682252.287313135,1,-912983,-96523828,-9989348
1587682253.290752181,1,-910990,-96453688,-9985416
1587682254.294205763,1,-908618,-96434970,-9983573
1587682255.297646684,1,-910895,-96490160,-9983573
1587682256.301110751,1,-911813,-96625864,-9989471
1587682257.304558312,1,-913869,-96525370,-9986030
1587682258.307990055,1,-912129,-96512155,-9984064
1587682259.311447671,1,-910579,-96376153,-9979886
1587682260.314883697,1,-909377,-96462294,-9981975
1587682261.318326815,1,-913362,-96564926,-9989225
1587682262.321778905,1,-911749,-96576266,-9988365
1587682263.325234190,1,-911971,-96502200,-9983819
1587682264.328693190,1,-907986,-96365620,-9976814
1587682265.332136791,1,-909757,-96437179,-9978166
1587682266.335581222,1,-910136,-96476875,-9979272
1587682267.339012628,1,-911813,-96630000,-9985539
1587682268.342476683,1,-913457,-96526123,-9980624
1587682269.345928345,1,-909029,-96497556,-9980869
1587682270.349385424,1,-907385,-96355314,-9974480
1587682271.352814205,1,-909377,-96447992,-9979518
1587682272.356267409,1,-909535,-96490844,-9981607
1587682273.359725989,1,-910674,-96576634,-9983573
1587682274.363160099,1,-910579,-96472178,-9978289
1587682275.366619295,1,-908555,-96375855,-9976323
1587682276.370071371,1,-909725,-96401969,-9979763
1587682277.373511674,1,-912192,-96465448,-9983081
1587682278.376967909,1,-910200,-96583486,-9983819
1587682279.380414685,1,-911243,-96496697,-9980009
1587682280.383856795,1,-911813,-96473773,-9978903
1587682281.387304853,1,-909852,-96355367,-9972268
1587682282.390758326,1,-910358,-96443839,-9976323
1587682283.394199044,1,-910358,-96561964,-9980009
1587682284.397656460,1,-911402,-96511840,-9981852
1587682285.401108253,1,-912698,-96465308,-9978289
1587682286.404549372,1,-909947,-96318177,-9973497
1587682287.408004976,1,-908966,-96399918,-9974480
1587682288.411451288,1,-910990,-96442717,-9977920
1587682289.414900160,1,-910389,-96570762,-9985539
1587682290.418345562,1,-909504,-96454827,-9977429
1587682291.421789822,1,-909947,-96373016,-9975708
1587682292.425242303,1,-912382,-96384601,-9976077
1587682293.428696404,1,-910959,-96371736,-9973374
1587682294.432135113,1,-912350,-96567906,-9981238
1587682295.435589802,1,-912856,-96459016,-9979395
1587682296.439038818,1,-910358,-96398919,-9974725
1587682297.442512729,1,-910832,-96296567,-9968950
1587682298.445929972,1,-911686,-96393399,-9973128
1587682299.449386012,1,-909757,-96496452,-9976937
1587682300.452832409,1,-912319,-96445030,-9972391
1587682301.456270400,1,-910516,-96409575,-9972145
1587682302.459724173,1,-911560,-96260761,-9963420
1587682303.463179521,1,-911655,-96350249,-9964649
1587682304.466625015,1,-908587,-96376065,-9966001
1587682305.470085992,1,-914754,-96515906,-9971899
1587682306.473522335,1,-909124,-96402460,-9967107
1587682307.476965959,1,-909757,-96345342,-9963912
1587682308.480419911,1,-910801,-96248931,-9960471
1587682309.483864817,1,-911085,-96344553,-9964158
1587682310.487333489,1,-909757,-96425629,-9964649
1587682311.490753623,1,-910548,-96449903,-9968336
1587682312.494219695,1,-910421,-96348146,-9961946
1587682313.497664306,1,-910295,-96244935,-9956416
1587682314.501110704,1,-907543,-96284912,-9959857
1587682315.504564130,1,-911813,-96331426,-9962560
1587682316.508011031,1,-912635,-96458666,-9966247
1587682317.511467694,1,-911307,-96369090,-9963666
1587682318.514911345,1,-913869,-96327150,-9960348
1587682319.518351412,1,-907574,-96163877,-9950641
1587682320.521800375,1,-910168,-96271207,-9957891
1587682321.525251591,1,-911117,-96311832,-9962929
1587682322.528688281,1,-911781,-96411976,-9965386
1587682323.532147915,1,-909282,-96294552,-9961823
1587682324.535601424,1,-908555,-96258290,-9960103
1587682325.539039446,1,-907227,-96188028,-9960471
1587682326.542488287,1,-909535,-96230652,-9961700
1587682327.545937681,1,-910706,-96343432,-9967475
1587682328.549390231,1,-910453,-96313147,-9965018
1587682329.552840469,1,-909377,-96248248,-9964895
1587682330.556284923,1,-906942,-96090776,-9959120
1587682331.559745987,1,-909409,-96198351,-9964281
1587682332.563178233,1,-909788,-96216788,-9965264
1587682333.566627605,1,-910295,-96326467,-9969564
1587682334.570069628,1,-909346,-96213862,-9970547
1587682335.573550043,1,-907986,-96095298,-9966984
1587682336.576971913,1,-910200,-96113297,-9969196
1587682337.580440609,1,-909314,-96150715,-9971899
1587682338.583879800,1,-910895,-96308888,-9980992
1587682339.587348493,1,-908144,-96180825,-9976446
1587682340.590760374,1,-908840,-96117065,-9973619
1587682341.594223272,1,-908460,-96044052,-9970916
1587682342.597667275,1,-906910,-96112316,-9976446
1587682343.601115259,1,-910136,-96239380,-9984802
1587682344.604567127,1,-907480,-96148314,-9981975
1587682345.608008935,1,-907606,-96106830,-9981730
1587682346.611456797,1,-906910,-95967060,-9975217
1587682347.614930967,1,-909630,-96064680,-9981607
1587682348.618355588,1,-905708,-96172325,-9984556
1587682349.621814093,1,-908555,-96115120,-9985047
1587682350.625281321,1,-907891,-96067817,-9983819
1587682351.628722944,1,-904854,-95908733,-9979026
1587682352.632129490,1,-906847,-96008000,-9985047
1587682353.635603934,1,-908175,-96080190,-9987751
1587682354.639056656,1,-908871,-96092213,-9986891
1587682355.642503083,1,-908302,-96023704,-9986153
1587682356.645964408,1,-908618,-95868879,-9979395
1587682357.649411155,1,-907132,-95960330,-9982344
1587682358.652835162,1,-907037,-95999518,-9985908
1587682359.656295751,1,-908808,-96074302,-9990208
1587682360.659745833,1,-906721,-95986426,-9985662
1587682361.663175794,1,-907701,-95852141,-9980132
1587682362.666667254,1,-906151,-95897832,-9982836
1587682363.670102728,1,-905424,-95938667,-9984064
1587682364.673542669,1,-907606,-96079524,-9990946
1587682365.676990078,1,-907005,-95958332,-9985662
1587682366.680480821,1,-905234,-95889191,-9986768
1587682367.683855420,1,-903368,-95828884,-9980501
1587682368.687354778,1,-907543,-95893398,-9984310
1587682369.690789995,1,-906120,-96031223,-9992297
1587682370.694229891,1,-904918,-95927083,-9990700
1587682371.697656161,1,-905076,-95903317,-9986276
1587682372.701150314,1,-903969,-95756659,-9981607
1587682373.704556415,1,-903273,-95854893,-9986153
1587682374.708025053,1,-904538,-95935127,-9992174
1587682375.711479798,1,-907511,-95928713,-9994141
1587682376.714972031,1,-906278,-95869650,-9991314
1587682377.718340317,1,-905614,-95735821,-9984310
1587682378.721828465,1,-906309,-95792325,-9986522
1587682379.725276980,1,-905772,-95833458,-9988119
1587682380.728720169,1,-906594,-95991438,-9997950
1587682381.732203665,1,-908081,-95860431,-9994018
1587682382.735597041,1,-907606,-95829392,-9992297
1587682383.739082418,1,-906499,-95699752,-9986645
1587682384.742513563,1,-904475,-95793113,-9992052
1587682385.745963722,1,-906341,-95818158,-9990331
1587682386.749362957,1,-908555,-95946764,-10000899
1587682387.752880031,1,-905550,-95843536,-9993649
1587682388.756307898,1,-904475,-95799037,-9992174
1587682389.759758231,1,-903147,-95689044,-9988980
1587682390.763205789,1,-904854,-95775412,-9997213
1587682391.766654831,1,-903431,-95822820,-9999302
1587682392.770138064,1,-907480,-95906700,-10004340
1587682393.773553088,1,-903779,-95814670,-10001022
1587682394.777012417,1,-904538,-95741464,-10002128
1587682395.780441120,1,-903336,-95687203,-10001882
1587682396.783908052,1,-902198,-95761234,-10006552
