RocketLogger CSV File
File Version,3
Block Size,1
Block Count,18017               
Sample Count,18017               
Sample Rate,1
MAC Address,98:5d:ad:b2:2e:9d
Start Time,Wed May 20 17:23:50 2020
Comment,

,I1L_valid,I1H [nA],I1L [10pA],V1 [10nV]
1589998893.139654611,1,6861,-203779,307769
1589998894.143180994,1,14069,-171464,313780
1589998895.146715948,1,10512,-161766,316601
1589998896.150237594,1,12055,-123079,324820
1589998897.153779520,1,10733,-151315,318196
1589998898.157293910,1,11394,-205932,307156
1589998899.160833830,1,10796,-171219,315252
1589998900.164372337,1,11425,-160260,316601
1589998901.167901493,1,11677,-123429,323961
1589998902.171433336,1,9474,-151245,318564
1589998903.174965464,1,10890,-205459,307033
1589998904.178487959,1,12149,-171604,312431
1589998905.182025114,1,10418,-162886,315620
1589998906.185570816,1,12118,-118633,325801
1589998907.189087323,1,8939,-149827,318809
1589998908.192628630,1,11834,-193590,309609
1589998909.196161878,1,11110,-177626,312308
1589998910.199690612,1,10040,-165897,314761
1589998911.203228918,1,13440,-112436,325311
1589998912.206772564,1,9662,-145346,319791
1589998913.210275001,1,10481,-161381,316847
1589998914.213792625,1,10292,-194396,308015
1589998915.217335243,1,9946,-166457,313535
1589998916.220874264,1,11079,-117985,323593
1589998917.224394144,1,9662,-139534,320649
1589998918.227935388,1,11016,-152961,318073
1589998919.231439878,1,11457,-205302,305684
1589998920.234999871,1,12558,-167613,313780
1589998921.238534407,1,12810,-141652,318687
1589998922.242085865,1,10890,-130361,322244
1589998923.245580323,1,9977,-151210,317460
1589998924.249116272,1,10512,-206334,306297
1589998925.252666750,1,11079,-169871,312308
1589998926.256195746,1,9190,-160663,315743
1589998927.259729977,1,10638,-119561,323348
1589998928.263246286,1,8561,-149722,318073
1589998929.266775656,1,13377,-197284,307033
1589998930.270312626,1,7742,-174405,311081
1589998931.273847436,1,10544,-164672,313657
1589998932.277376199,1,11645,-112926,325556
1589998933.280900579,1,12464,-147324,317951
1589998934.284429809,1,10135,-176960,311449
1589998935.287969493,1,12401,-182142,308873
1589998936.291498501,1,13282,-165249,312921
1589998937.295038787,1,7774,-111596,325433
1589998938.298556073,1,10544,-144156,317828
1589998939.302082713,1,10607,-162221,313535
1589998940.305621118,1,10449,-190545,307156
1589998941.309151415,1,9851,-165494,313412
1589998942.312698533,1,13345,-112699,323716
1589998943.316210847,1,11394,-142317,318073
1589998944.319742371,1,11960,-158387,315252
1589998945.323276086,1,11362,-192505,306788
1589998946.326804795,1,10198,-165494,313167
1589998947.330348789,1,10260,-112769,323716
1589998948.333868592,1,13377,-142633,317828
1589998949.337397281,1,9631,-161556,313780
1589998950.340933659,1,11047,-186921,307401
1589998951.344470597,1,9474,-165197,312921
1589998952.347998716,1,12212,-111281,323103
1589998953.351536035,1,10481,-145994,316479
1589998954.355069137,1,12338,-176838,311572
1589998955.358595391,1,11960,-177678,309241
1589998956.362124236,1,10859,-164322,312308
1589998957.365655906,1,10859,-113311,323593
1589998958.369185850,1,12306,-148182,315743
1589998959.372719174,1,10512,-195201,306543
1589998960.376252653,1,9725,-172059,310591
1589998961.379778990,1,10323,-162501,313044
1589998962.383315831,1,12810,-119000,320895
1589998963.386843025,1,9316,-149670,315129
1589998964.390365605,1,10575,-204776,303844
1589998965.393902383,1,10198,-168593,310468
1589998966.397436602,1,9725,-153556,313535
1589998967.400967390,1,11362,-126073,319423
1589998968.404488577,1,12464,-150107,315007
1589998969.408026510,1,11582,-205704,303108
1589998970.411558162,1,12181,-166982,310836
1589998971.415094791,1,10512,-143193,315252
1589998972.418618401,1,10670,-130676,320649
1589998973.422160068,1,9411,-150545,314761
1589998974.425675467,1,12181,-205599,303721
1589998975.429202145,1,12023,-166720,311081
1589998976.432745177,1,8970,-143035,314516
1589998977.436266435,1,11016,-129329,319055
1589998978.439814619,1,10670,-150177,313535
1589998979.443341708,1,11582,-205809,301513
1589998980.446879487,1,11803,-166597,309487
1589998981.450422335,1,11520,-144051,315620
1589998982.453938687,1,10198,-129189,319545
1589998983.457464970,1,10355,-150055,314639
1589998984.460997162,1,8183,-205459,303476
1589998985.464531699,1,10670,-167298,309364
1589998986.468057994,1,12432,-152366,313412
1589998987.471597188,1,12055,-123429,320036
1589998988.475123129,1,9883,-149040,314271
1589998989.478655353,1,9474,-202886,303108
1589998990.482195565,1,13377,-169626,308383
1589998991.485723411,1,9914,-161626,309732
1589998992.489228090,1,12810,-114081,320527
1589998993.492787408,1,11582,-147079,314271
1589998994.496309457,1,7742,-185345,306543
1589998995.499842785,1,10323,-177398,307279
1589998996.503390890,1,8246,-163464,309855
1589998997.506897946,1,12904,-109565,321017
1589998998.510443823,1,9568,-142335,315497
1589998999.513974259,1,11834,-158370,311449
1589999000.517505952,1,11016,-193100,302249
1589999001.521034733,1,12716,-163954,309364
1589999002.524561354,1,9851,-118125,318932
1589999003.528080839,1,12306,-135210,315375
1589999004.531621829,1,12086,-150072,312308
1589999005.535168791,1,9568,-204006,299796
1589999006.538718481,1,10953,-165057,307401
1589999007.542224203,1,10607,-140707,313903
1589999008.545738271,1,11771,-128418,317215
1589999009.549276102,1,10103,-149302,311695
1589999010.552813470,1,10072,-204549,300655
1589999011.556355581,1,11331,-165635,307647
1589999012.559898274,1,12055,-139447,314148
1589999013.563407506,1,12149,-131289,316233
1589999014.566934399,1,12621,-149932,312553
1589999015.570471369,1,13471,-200523,300777
1589999016.573970913,1,12621,-163814,308996
1589999017.577523012,1,11551,-110405,319668
1589999018.581054560,1,10827,-143088,314271
1589999019.584588515,1,11520,-177451,306420
1589999020.588121555,1,11016,-173004,305439
1589999021.591662853,1,10733,-161433,310100
1589999022.595183612,1,10638,-119246,318073
1589999023.598719846,1,10198,-148514,312185
1589999024.602263077,1,10292,-204111,300410
1589999025.605780768,1,12369,-164304,307401
1589999026.609337258,1,10072,-119718,317460
1589999027.612843025,1,10386,-137819,315375
1589999028.616368450,1,10764,-156129,310100
1589999029.619905408,1,13125,-185958,304703
1589999030.623463878,1,9505,-162711,309119
1589999031.626983210,1,9442,-109373,319913
1589999032.630481140,1,11488,-144821,312063
1589999033.634022883,1,11645,-179464,304703
1589999034.637553923,1,10198,-175315,306175
1589999035.641117809,1,12558,-162414,308996
1589999036.644662330,1,11834,-110003,318809
1589999037.648146442,1,13251,-145398,312676
1589999038.651669473,1,12716,-179166,305561
1589999039.655218105,1,11394,-176890,305071
1589999040.658764261,1,14006,-162431,309241
1589999041.662289802,1,11740,-109145,319545
1589999042.665817216,1,10575,-143473,312921
1589999043.669356996,1,9662,-166737,309119
1589999044.672883145,1,10512,-183717,302985
1589999045.676428497,1,9127,-162834,308505
1589999046.679931888,1,10323,-109635,319055
1589999047.683497293,1,9662,-140287,313289
1589999048.687000063,1,9379,-155744,309609
1589999049.690538259,1,8498,-192418,300042
1589999050.694056974,1,11236,-163184,307401
1589999051.697626262,1,11992,-114694,316479
1589999052.701103567,1,11362,-135683,313044
1589999053.704666837,1,13125,-149425,310468
1589999054.708182786,1,10544,-202396,299551
1589999055.711738158,1,10072,-164129,306543
1589999056.715250959,1,12212,-141250,311940
1589999057.718785388,1,12432,-125197,316724
1589999058.722312199,1,10103,-147657,311327
1589999059.725856380,1,11142,-202571,298570
1589999060.729371945,1,11992,-167157,306420
1589999061.732913934,1,12464,-158020,308751
1589999062.736444231,1,14415,-116900,318319
1589999063.739970105,1,14321,-146956,310468
1589999064.743509003,1,10449,-199857,299796
1589999065.747055439,1,10827,-168278,306297
1589999066.750538189,1,9505,-159088,308383
1589999067.754105271,1,13471,-116515,317460
1589999068.757621070,1,10764,-147149,311204
1589999069.761154495,1,11897,-201293,298815
1589999070.764685160,1,11299,-167210,305807
1589999071.768237718,1,9474,-156042,308628
1589999072.771747224,1,10355,-120471,315988
1589999073.775280910,1,9914,-147306,310959
1589999074.778813132,1,10764,-203201,298202
1589999075.782348057,1,13125,-165302,305929
1589999076.785873461,1,12181,-143140,311327
1589999077.789413949,1,11394,-128261,315375
1589999078.792937535,1,13314,-148147,310468
1589999079.796481913,1,9411,-202291,297711
1589999080.800029355,1,10512,-163166,307033
1589999081.803550734,1,10009,-121311,314761
1589999082.807060596,1,10418,-134668,313780
1589999083.810598174,1,10449,-150247,311081
1589999084.814120601,1,10198,-195639,298570
1589999085.817698747,1,10135,-162431,306911
1589999086.821177747,1,12181,-110773,317460
1589999087.824734011,1,11079,-138414,311695
1589999088.828252935,1,10512,-154536,308751
1589999089.831787277,1,9662,-189267,300410
1589999090.835322589,1,9442,-162484,306175
1589999091.838870591,1,12495,-108952,317705
1589999092.842375836,1,13156,-138921,311449
1589999093.845931626,1,10449,-152961,308260
1589999094.849524036,1,11173,-193468,299060
1589999095.852975996,1,6452,-162414,307647
1589999096.856512598,1,11929,-116060,315743
1589999097.860032579,1,13408,-133705,313780
1589999098.863548757,1,9159,-148392,309609
1589999099.867097810,1,9725,-201870,298815
1589999100.870632518,1,9474,-163761,306175
1589999101.874191708,1,12653,-144996,309241
1589999102.877684306,1,12369,-121731,316847
1589999103.881232882,1,11614,-146466,309487
1589999104.884761712,1,12181,-197459,297834
1589999105.888286297,1,11897,-169538,302863
1589999106.891787721,1,11457,-160768,306175
1589999107.895344237,1,11677,-109022,317828
1589999108.898888179,1,12716,-142685,310100
1589999109.902454443,1,9505,-166212,305193
1589999110.905940360,1,9505,-182982,300532
1589999111.909889337,1,11205,-161311,304948
1589999112.913009575,1,8907,-109110,315620
1589999113.916522481,1,12590,-137854,311327
1589999114.920034273,1,12181,-150930,307524
1589999115.923608541,1,12999,-194921,298938
1589999116.927115108,1,9096,-161906,305684
1589999117.930668600,1,12181,-114834,314761
1589999118.934192407,1,11425,-135158,311449
1589999119.937752038,1,11205,-149547,308996
1589999120.941250204,1,10984,-196321,296852
1589999121.944765973,1,10670,-161976,305193
1589999122.948320749,1,11740,-115762,315497
1589999123.951855082,1,9033,-134213,311695
1589999124.955404138,1,11173,-148304,308628
1589999125.958879513,1,11992,-199210,296730
1589999126.962446388,1,10135,-161941,304825
1589999127.965983015,1,11425,-124094,312676
1589999128.969515177,1,11992,-131709,313903
1589999129.973043523,1,11079,-147709,307647
1589999130.976564343,1,9001,-199787,297588
1589999131.980116804,1,11740,-162238,305071
1589999132.983639250,1,8435,-120786,312921
1589999133.987164057,1,10607,-133425,311204
1589999134.990765509,1,10796,-148707,308751
1589999135.994216134,1,13156,-195761,296730
1589999136.997745429,1,9757,-161486,303721
1589999138.001310524,1,13125,-110230,315129
1589999139.004816267,1,10796,-137416,310100
1589999140.008346907,1,13817,-155044,305684
1589999141.011883786,1,12212,-184540,299428
1589999142.015417635,1,11047,-160768,303967
1589999143.018925475,1,13188,-106887,316356
1589999144.022474132,1,10072,-141967,309119
1589999145.026012835,1,8876,-175192,302004
1589999146.029532817,1,10607,-172374,300532
1589999147.033073169,1,12306,-159788,303844
1589999148.036574323,1,11457,-110248,315743
1589999149.040126889,1,12527,-144733,308260
1589999150.043651922,1,10386,-198912,295994
1589999151.047197501,1,11268,-164672,302495
1589999152.050725322,1,13817,-146729,306420
1589999153.054256566,1,11708,-126160,311081
1589999154.057792379,1,11866,-146746,307769
1589999155.061348514,1,11740,-199385,295748
1589999156.064844776,1,10260,-161556,302740
1589999157.068388883,1,13471,-111141,313780
1589999158.071923790,1,9914,-136856,308628
1589999159.075429686,1,12936,-155236,304948
1589999160.078984731,1,8876,-183157,298815
1589999161.082517091,1,10103,-160435,302127
1589999162.086046330,1,11047,-106327,314761
1589999163.089580996,1,11614,-141722,307033
1589999164.093107429,1,11047,-177398,299674
1589999165.096652597,1,12621,-171131,299674
1589999166.100163607,1,9757,-159245,303108
1589999167.103699634,1,9411,-110545,313903
1589999168.107232082,1,12873,-144015,306543
1589999169.110745252,1,10103,-197582,295626
1589999170.114256385,1,10859,-164654,301268
1589999171.117822177,1,11488,-150597,304948
1589999172.121348542,1,12401,-122642,311081
1589999173.124882346,1,11047,-145276,306420
1589999174.128414031,1,12904,-200067,293908
1589999175.131949151,1,11047,-160996,302372
1589999176.135489810,1,11205,-119456,310959
1589999177.139007564,1,12810,-133687,308873
1589999178.142539895,1,13754,-150160,304948
1589999179.146078761,1,12936,-186763,295994
1589999180.149593839,1,9537,-159735,301881
1589999181.153116724,1,10796,-106939,312799
1589999182.156669404,1,12810,-142037,305561
1589999183.160189597,1,11205,-187376,295503
1589999184.163727015,1,9725,-166142,300042
1589999185.167255371,1,11645,-154169,302740
1589999186.170804274,1,9411,-120628,310100
1589999187.174318323,1,11520,-145048,303599
1589999188.177863055,1,10135,-198842,293050
1589999189.181384583,1,12306,-160120,301268
1589999190.184919400,1,11173,-113049,310836
1589999191.188440485,1,15171,-135403,307769
1589999192.191985703,1,10575,-155762,303353
1589999193.195515573,1,11205,-179866,297956
1589999194.199032126,1,10733,-159105,300900
1589999195.202573359,1,13565,-107324,313903
1589999196.206101088,1,12306,-142177,305193
1589999197.209637544,1,12275,-184050,296730
1589999198.213154643,1,10449,-168278,298570
1589999199.216693852,1,11205,-157880,300900
1589999200.220232208,1,11047,-110318,312063
1589999201.223760283,1,10072,-143298,305316
1589999202.227295110,1,10260,-189564,295012
1589999203.230820213,1,9159,-167157,298447
1589999204.234355362,1,13251,-158160,301023
1589999205.237883594,1,11614,-109338,312185
1589999206.241455841,1,11708,-142405,305193
1589999207.244954238,1,10575,-183350,295503
1589999208.248479413,1,12527,-169941,297466
1589999209.252007578,1,11047,-158580,300042
1589999210.255551555,1,14132,-107167,311695
1589999211.259070390,1,13628,-141110,305071
1589999212.262613771,1,12621,-172111,298202
1589999213.266129051,1,13534,-173424,297711
1589999214.269671244,1,10166,-158650,300042
1589999215.273204087,1,11614,-106729,311572
1589999216.276728311,1,12621,-140882,304825
1589999217.280266553,1,10796,-177363,296607
1589999218.283789601,1,11771,-169783,297343
1589999219.287325567,1,13597,-157932,301023
1589999220.290868630,1,12149,-108690,310223
1589999221.294380071,1,12055,-142458,304457
1589999222.297925875,1,11897,-191315,293663
1589999223.301452163,1,10859,-165179,298324
1589999224.304968838,1,9820,-155394,300655
1589999225.308503537,1,10921,-114257,309609
1589999226.312048029,1,12181,-143473,304580
1589999227.315580508,1,10355,-197739,291087
1589999228.319103314,1,11960,-162186,297834
1589999229.322645452,1,11551,-147184,301513
1589999230.326172754,1,12338,-120751,307769
1589999231.329699403,1,12936,-143945,302617
1589999232.333244447,1,12401,-198527,291087
1589999233.336743112,1,10638,-160540,300287
1589999234.340286749,1,11803,-132182,304825
1589999235.343829144,1,13093,-126580,307033
1589999236.347353716,1,11425,-144611,301881
1589999237.350890393,1,10733,-197109,292436
1589999238.354427367,1,11268,-159368,299796
1589999239.357943001,1,11520,-119070,307033
1589999240.361491082,1,13345,-130221,305929
1589999241.365014075,1,12747,-145678,302127
1589999242.368543298,1,10859,-192593,290474
1589999243.372072298,1,11897,-158825,298447
1589999244.375615827,1,12527,-106992,311204
1589999245.379149722,1,14195,-136296,303721
1589999246.382675515,1,11929,-162379,299428
1589999247.386200036,1,10827,-173127,295748
1589999248.389717975,1,9788,-157827,299183
1589999249.393276368,1,9820,-109075,308628
1589999250.396819369,1,10796,-142545,302495
1589999251.400326016,1,13786,-196654,291210
1589999252.403860200,1,10229,-161538,297466
1589999253.407379074,1,11047,-139972,302740
1589999254.410933970,1,11394,-124707,306420
1589999255.414444901,1,12118,-144243,301881
1589999256.417985478,1,12653,-196059,289615
1589999257.421518065,1,10921,-158632,298570
1589999258.425040319,1,11205,-114064,308015
1589999259.428595651,1,10984,-131832,304212
1589999260.432133096,1,12275,-146904,301145
1589999261.435643800,1,11362,-190475,290719
1589999262.439162976,1,11268,-158335,298570
1589999263.442708386,1,12936,-108585,308873
1589999264.446197256,1,12464,-132987,304335
1589999265.449762713,1,12181,-147709,301268
1589999266.453298050,1,11929,-189599,291455
1589999267.456827972,1,9379,-158195,298324
1589999268.460334075,1,9411,-108357,308015
1589999269.463883509,1,10512,-133022,304089
1589999270.467419507,1,10544,-147902,301881
1589999271.470952113,1,9977,-189529,290842
1589999272.474502249,1,10607,-157967,298815
1589999273.478025401,1,12590,-107324,308628
1589999274.481530812,1,12181,-133512,302863
1589999275.485027850,1,12779,-150072,299919
1589999276.488592411,1,9946,-184523,293050
1589999277.492166995,1,12936,-157757,297834
1589999278.495664803,1,11268,-104103,310100
1589999279.499190976,1,10953,-137013,301881
1589999280.502732291,1,10103,-162659,296975
1589999281.506272799,1,8498,-175140,292314
1589999282.509810444,1,11740,-157337,297711
1589999283.513351655,1,12338,-104419,308260
1589999284.516860536,1,11614,-139026,302249
1589999285.520379910,1,12369,-175350,294767
1589999286.523926660,1,12621,-168593,294522
1589999287.527474353,1,12149,-156549,297220
1589999288.531010811,1,9222,-107307,309609
1589999289.534525238,1,10670,-141127,301023
1589999290.538048996,1,10733,-190842,292068
1589999291.541563388,1,9946,-163516,295380
1589999292.545095764,1,13156,-153451,298324
1589999293.548672612,1,11047,-113539,307156
1589999294.552192845,1,11110,-142247,300900
1589999295.555720548,1,12086,-197022,288388
1589999296.559240868,1,13660,-160103,295748
1589999297.562756851,1,11929,-140269,300655
1589999298.566274676,1,11142,-122449,304089
1589999299.569892127,1,10009,-143193,300410
1589999300.573411367,1,11457,-196234,288634
1589999301.576888823,1,11834,-157845,295748
1589999302.580410378,1,11425,-111998,306911
1589999303.584012435,1,9159,-131937,302617
1589999304.587476879,1,11205,-149792,299428
1589999305.591014976,1,11236,-180794,291087
1589999306.594562084,1,10292,-156934,297466
1589999307.598092148,1,11992,-104016,308505
1589999308.601617981,1,11960,-139674,300777
1589999309.605084326,1,10040,-183893,291210
1589999310.608693556,1,10733,-164182,295748
1589999311.612206247,1,10544,-153994,297098
1589999312.615751754,1,14384,-113696,306788
1589999313.619264107,1,8750,-141967,299796
1589999314.622762463,1,10323,-197039,288143
1589999315.626346000,1,11960,-158912,296484
1589999316.629863766,1,10984,-126650,301881
1589999317.633390734,1,13723,-127998,302985
1589999318.636916268,1,12369,-144891,299674
1589999319.640501713,1,13314,-187499,290474
1589999320.644018800,1,11992,-156812,296730
1589999321.647504750,1,12495,-103036,308383
1589999322.651053687,1,11268,-138186,301513
1589999323.654568947,1,11551,-177135,292191
1589999324.658056105,1,11582,-165617,294399
1589999325.661678948,1,8750,-155166,297343
1589999326.665163309,1,12118,-111036,306788
1589999327.668709463,1,13597,-141862,300042
1589999328.672227553,1,10575,-197477,287039
1589999329.675702295,1,11488,-159315,295626
1589999330.679366913,1,12023,-133145,300410
1589999331.682852792,1,12653,-125250,303476
1589999332.686359926,1,11645,-143455,300655
1589999333.689891980,1,12527,-192663,288388
1589999334.693436391,1,12181,-157109,297098
1589999335.696976942,1,13062,-104138,306911
1589999336.700486573,1,10890,-135438,301881
1589999337.704030128,1,12086,-162151,295380
1589999338.707555509,1,10984,-171026,291823
1589999339.711048057,1,10575,-156007,296116
1589999340.714623140,1,13345,-105731,307033
1589999341.718150718,1,10953,-140392,299674
1589999342.721685174,1,9348,-191210,289860
1589999343.725198778,1,12275,-161888,293786
1589999344.728753170,1,10166,-150965,296362
1589999345.732209913,1,12306,-114922,304825
1589999346.735810227,1,9914,-141757,299060
1589999347.739338853,1,10544,-197092,286303
1589999348.742861077,1,12369,-158265,294522
1589999349.746362834,1,12243,-128278,300287
1589999350.749913789,1,13377,-125407,301881
1589999351.753455591,1,10575,-143000,298815
1589999352.756974166,1,11047,-192978,287284
1589999353.760475640,1,9442,-156829,294399
1589999354.763961875,1,13660,-106589,304580
1589999355.767575910,1,12432,-132515,301023
1589999356.771119190,1,10418,-150300,296362
1589999357.774656158,1,10984,-180234,289370
1589999358.778181117,1,12590,-155919,294890
1589999359.781720962,1,11866,-102703,305561
1589999360.785238881,1,11614,-136488,299796
1589999361.788776227,1,12369,-165635,293050
1589999362.792293462,1,10607,-170063,291087
1589999363.795842187,1,12055,-155569,294890
1589999364.799349803,1,12936,-104629,304703
1589999365.802891763,1,13345,-139674,297834
1589999366.806421344,1,9662,-190405,287530
1589999367.809948324,1,9537,-161451,293295
1589999368.813485620,1,12558,-150948,295012
1589999369.817028402,1,9316,-113329,304089
1589999370.820544130,1,10544,-140742,297956
1589999371.824096618,1,11205,-196269,285690
1589999372.827609682,1,11551,-159018,292191
1589999373.831135739,1,10198,-142458,297343
1589999374.834718858,1,10103,-119473,301881
1589999375.838211193,1,10984,-141722,297343
1589999376.841732686,1,9662,-196584,286303
1589999377.845274749,1,10764,-156829,293540
1589999378.848814511,1,10355,-114046,303353
1589999379.852354488,1,11960,-129521,300655
1589999380.855861973,1,9348,-146729,296362
1589999381.859394537,1,10984,-179569,286548
1589999382.862943228,1,10890,-155394,293295
1589999383.866464353,1,13502,-102405,304580
1589999384.869982164,1,10323,-138466,297588
1589999385.873546264,1,10292,-186046,288020
1589999386.877041436,1,12401,-161678,292068
1589999387.880588023,1,11708,-150930,293418
1589999388.884132660,1,11016,-114116,302495
1589999389.887631203,1,11268,-140619,296116
1589999390.891199022,1,9033,-196286,285322
1589999391.894716426,1,13251,-156637,292436
1589999392.898242298,1,13975,-118108,300655
1589999393.901764494,1,12401,-128033,298815
1589999394.905334679,1,13502,-144331,295503
1589999395.908829042,1,12055,-183297,286548
1589999396.912368283,1,12747,-155271,292682
1589999397.915899878,1,11614,-101548,304703
1589999398.919430872,1,9662,-136453,297834
1589999399.922938756,1,9159,-172094,291087
1589999400.926499838,1,10921,-165985,290842
1589999401.930008201,1,11708,-154221,292314
1589999402.933547297,1,12621,-104314,304212
1589999403.937080625,1,12967,-138379,297220
1589999404.940629608,1,12086,-184628,285812
1589999405.944144169,1,11331,-163061,291210
1589999406.947694430,1,11394,-153731,292559
1589999407.951212584,1,12967,-104401,304335
1589999408.954741255,1,10890,-138606,296484
1589999409.958297814,1,10418,-184015,287407
1589999410.961775411,1,10355,-163411,290228
1589999411.965324971,1,11582,-153731,292927
1589999412.968857924,1,9946,-104103,302985
1589999413.972396369,1,9946,-137976,297098
1589999414.975886097,1,11834,-180269,286303
1589999415.979435065,1,9851,-164689,289983
1589999416.982978561,1,11079,-153591,293295
1589999417.986527748,1,13786,-103106,303721
1589999418.990048188,1,10921,-137766,297098
1589999419.993564448,1,11992,-179446,288388
1589999420.997127806,1,14038,-164059,289983
1589999422.000653062,1,12653,-153626,291823
1589999423.004174153,1,9977,-104839,302740
1589999424.007708715,1,10040,-138816,296852
1589999425.011194972,1,10701,-188566,283972
1589999426.014788234,1,10481,-160558,290596
1589999427.018304148,1,12558,-150668,292068
1589999428.021831956,1,11582,-111788,301636
1589999429.025364173,1,10198,-139867,295748
1589999430.028870699,1,11740,-195639,283359
1589999431.032476724,1,12558,-156829,291210
1589999432.035964651,1,12149,-122799,298570
1589999433.039491076,1,11897,-126860,299183
1589999434.043019919,1,12401,-144663,294644
1589999435.046533535,1,11866,-179096,286303
1589999436.050091373,1,10072,-154239,292068
1589999437.053622851,1,11520,-102388,303353
1589999438.057146101,1,12810,-138746,295994
1589999439.060696747,1,10638,-193958,283972
1589999440.064209797,1,11362,-157635,290719
1589999441.067710599,1,13030,-127666,296730
1589999442.071270311,1,8876,-126178,299183
1589999443.074799405,1,11645,-143648,295380
1589999444.078318757,1,11992,-181109,285199
1589999445.081821691,1,13251,-154169,291210
1589999446.085399497,1,11929,-100847,303599
1589999447.088931139,1,13471,-137171,295380
1589999448.092478413,1,9725,-183175,286916
1589999449.096000811,1,12086,-161608,290106
1589999450.099546036,1,10921,-151123,293172
1589999451.103008353,1,10670,-111403,301636
1589999452.106587482,1,12590,-139762,295626
1589999453.110135202,1,12086,-195831,284463
1589999454.113640978,1,10701,-156742,290351
1589999455.117198762,1,12149,-125425,297220
1589999456.120695675,1,13377,-124410,298570
1589999457.124246424,1,11803,-141337,294522
1589999458.127753652,1,11299,-190597,283727
1589999459.131309773,1,11897,-154781,291823
1589999460.134820994,1,10953,-103578,304580
1589999461.138356542,1,11866,-130852,296607
1589999462.141889388,1,8876,-147079,293663
1589999463.145445517,1,9411,-181792,285444
1589999464.148965720,1,10733,-154746,291087
1589999465.152495943,1,12904,-101163,302740
1589999466.156015155,1,12086,-133092,296607
1589999467.159551503,1,13943,-153923,292068
1589999468.163094489,1,11173,-173985,287162
1589999469.166640023,1,11803,-154221,291578
1589999470.170172513,1,11331,-100812,302495
1589999471.173710835,1,13880,-136191,295994
1589999472.177207239,1,10292,-171989,288634
1589999473.180736342,1,11897,-165144,288756
1589999474.184271688,1,13534,-153591,291578
1589999475.187811369,1,11708,-103841,302863
1589999476.191316999,1,12779,-138239,296116
1589999477.194865648,1,9537,-187954,283727
1589999478.198394480,1,12401,-160733,291087
1589999479.201933452,1,10072,-151665,292314
1589999480.205447103,1,13282,-107692,302004
1589999481.208955564,1,12118,-138711,295503
1589999482.212524626,1,11236,-189967,283972
1589999483.216063585,1,8403,-160540,288756
1589999484.219556256,1,8624,-152208,291455
1589999485.223114968,1,10921,-105154,302495
1589999486.226622668,1,14132,-137959,296116
1589999487.230177744,1,10449,-179709,286671
1589999488.233710250,1,10670,-164602,288634
1589999489.237245503,1,12999,-153451,289860
1589999490.240728554,1,13125,-101355,301636
1589999491.244310640,1,11803,-134703,295626
1589999492.247842522,1,11551,-156094,290842
1589999493.251376990,1,10607,-177153,286180
1589999494.254913145,1,11079,-154134,290596
1589999495.258434388,1,11394,-103981,301268
1589999496.261962085,1,11488,-128296,296975
1589999497.265495632,1,13093,-141092,292927
1589999498.269013034,1,9033,-192768,281887
1589999499.272561023,1,10670,-155131,289738
1589999500.276087994,1,10544,-132322,294522
1589999501.279618535,1,10984,-116410,299060
1589999502.283155887,1,11771,-138851,294154
1589999503.286675845,1,12149,-192838,282500
1589999504.290206960,1,10355,-158948,287775
1589999505.293747241,1,10135,-151245,290719
1589999506.297274758,1,11457,-104576,301391
1589999507.300805598,1,10796,-137066,294522
1589999508.304344254,1,10009,-176243,286058
1589999509.307874068,1,11803,-166457,286303
1589999510.311404208,1,10796,-153276,290596
1589999511.314937358,1,15989,-99727,301636
1589999512.318470162,1,10449,-132234,295258
1589999513.321994418,1,11771,-146344,290596
1589999514.325526652,1,10229,-184645,282868
1589999515.329052898,1,12716,-154169,290351
1589999516.332597488,1,13440,-111823,299060
1589999517.336116647,1,15139,-123534,296730
1589999518.339647511,1,10733,-139762,293172
1589999519.343177718,1,11425,-194081,281028
1589999520.346721858,1,11079,-156269,288020
1589999521.350237299,1,10355,-144523,291823
1589999522.353775336,1,11582,-108865,299306
1589999523.357307695,1,13377,-137556,292068
1589999524.360859062,1,12401,-183070,284340
1589999525.364386101,1,11362,-163516,286794
1589999526.367910525,1,11520,-152681,290351
1589999527.371425448,1,11079,-100252,300287
1589999528.374958975,1,12338,-133757,292682
1589999529.378491648,1,11205,-152873,289247
1589999530.382024248,1,10355,-176575,283850
1589999531.385547680,1,10607,-153188,288756
1589999532.389081655,1,12118,-100935,301391
1589999533.392614843,1,8970,-129836,294767
1589999534.396142009,1,13093,-145206,291700
1589999535.399688232,1,11362,-181022,282991
1589999536.403204190,1,9757,-153206,289247
1589999537.406745990,1,12904,-99937,300655
1589999538.410279450,1,11834,-131937,293540
1589999539.413800615,1,10638,-154764,289615
1589999540.417339512,1,12181,-172076,284708
1589999541.420861664,1,14006,-152786,288879
1589999542.424395245,1,11362,-100007,300410
1589999543.427929223,1,11771,-134178,292068
1589999544.431476558,1,10859,-164059,288020
1589999545.435006704,1,8907,-166930,286180
1589999546.438522606,1,9851,-152418,290106
1589999547.442058120,1,12275,-100112,300287
1589999548.445599685,1,13691,-134773,292804
1589999549.449128043,1,11299,-166090,286671
1589999550.452661606,1,11803,-166615,285322
1589999551.456179850,1,11520,-152033,288634
1589999552.459717347,1,9788,-99867,300287
1589999553.463250852,1,11331,-134580,293540
1589999554.466784465,1,11677,-162414,287162
