RocketLogger CSV File
File Version,3
Block Size,1
Block Count,634                 
Sample Count,634                 
Sample Rate,1
MAC Address,40:bd:32:e9:18:c6
Start Time,Thu Apr 23 23:53:21 2020
Comment,

,I1L_valid,I1H [nA],I1L [10pA],V1 [10nV]
1587686552.223519655,1,-43172,-10977134,-74510983
1587686553.226960916,1,-42381,-10991733,-74521059
1587686554.230418289,1,-44216,-10955717,-74507174
1587686555.233874617,1,-43267,-10927675,-74498203
1587686556.237317165,1,-44184,-10967757,-74508403
1587686557.240773663,1,-43014,-10996728,-74519708
1587686558.244209455,1,-42287,-10961658,-74509017
1587686559.247651026,1,-43520,-10924450,-74497466
1587686560.251119470,1,-45386,-10966846,-74507911
1587686561.254558483,1,-45513,-10995431,-74518847
1587686562.258012542,1,-41527,-10957943,-74508525
1587686563.261450292,1,-42034,-10928744,-74498941
1587686564.264902585,1,-41306,-10974750,-74510246
1587686565.268334165,1,-42318,-10990769,-74517004
1587686566.271805630,1,-41686,-10950897,-74506682
1587686567.275247313,1,-43235,-10931233,-74499064
1587686568.278706467,1,-42888,-10980060,-74512335
1587686569.282129997,1,-41939,-10988490,-74517987
1587686570.285606518,1,-41496,-10946954,-74505945
1587686571.289035068,1,-41527,-10932530,-74497958
1587686572.292500486,1,-42255,-10981077,-74511352
1587686573.295934195,1,-44722,-10989472,-74517496
1587686574.299380504,1,-42413,-10952737,-74507297
1587686575.302832313,1,-41274,-10928131,-74496852
1587686576.306289611,1,-42540,-10969002,-74508894
1587686577.309728296,1,-45481,-10997324,-74518233
1587686578.313186571,1,-45228,-10964287,-74510983
1587686579.316629071,1,-45576,-10917440,-74495500
1587686580.320104531,1,-43299,-10959275,-74508525
1587686581.323536811,1,-41559,-11014937,-74524746
1587686582.326985204,1,-44342,-10969142,-74511352
1587686583.330419963,1,-42097,-10899721,-74490093
1587686584.333921048,1,-44469,-10956365,-74505453
1587686585.337308925,1,-45829,-11037546,-74528924
1587686586.340786260,1,-43014,-10970491,-74509140
1587686587.344220584,1,-42793,-10883737,-74486161
1587686588.347683950,1,-41622,-10953859,-74502627
1587686589.351118632,1,-45955,-11047658,-74526958
1587686590.354568272,1,-45861,-10972507,-74511106
1587686591.358020467,1,-41749,-10881231,-74487390
1587686592.361480653,1,-42729,-10951493,-74502873
1587686593.364908436,1,-42888,-11044574,-74526097
1587686594.368353855,1,-41812,-10974189,-74512089
1587686595.371806419,1,-42097,-10887751,-74488742
1587686596.375252138,1,-42698,-10947392,-74500170
1587686597.378715419,1,-40832,-11033182,-74523517
1587686598.382151967,1,-43583,-10977642,-74510983
1587686599.385604093,1,-43552,-10905890,-74493780
1587686600.389053576,1,-44216,-10941345,-74499801
1587686601.392495487,1,-43299,-11007506,-74514670
1587686602.395952648,1,-41875,-10983250,-74514055
1587686603.399398271,1,-42350,-10934878,-74500170
1587686604.402848396,1,-43520,-10933406,-74495623
1587686605.406302231,1,-42065,-10980797,-74508034
1587686606.409743663,1,-42571,-10990226,-74516021
1587686607.413206697,1,-41116,-10956470,-74505085
1587686608.416645980,1,-40452,-10924135,-74493534
1587686609.420100909,1,-43109,-10963218,-74504962
1587686610.423545470,1,-42982,-11002774,-74518970
1587686611.426985136,1,-41306,-10965689,-74507174
1587686612.430434142,1,-43425,-10915267,-74492428
1587686613.433837880,1,-44501,-10959152,-74504716
1587686614.437282568,1,-42698,-11008277,-74518970
1587686615.440773309,1,-43267,-10966320,-74507788
1587686616.444226515,1,-40610,-10915056,-74492059
1587686617.447677838,1,-42856,-10960852,-74512458
1587686618.451136153,1,-43520,-11005105,-74514915
1587686619.454577336,1,-42508,-10965742,-74508157
1587686620.458024718,1,-43647,-10915792,-74493042
1587686621.461469836,1,-41812,-10959362,-74507420
1587686622.464924577,1,-42476,-11010170,-74520322
1587686623.468363545,1,-42761,-10967652,-74509140
1587686624.471837292,1,-42223,-10909132,-74492551
1587686625.475269648,1,-41021,-10957382,-74506191
1587686626.478715684,1,-41464,-11021264,-74525483
1587686627.482162267,1,-44659,-10969370,-74510614
1587686628.485610483,1,-42571,-10898967,-74491199
1587686629.489066776,1,-40199,-10957277,-74511352
1587686630.492506241,1,-41243,-11032866,-74529907
1587686631.495963392,1,-46651,-10970789,-74514178
1587686632.499408027,1,-43931,-10891729,-74486898
1587686633.502863781,1,-41053,-10955699,-74503856
1587686634.506310034,1,-43836,-11037651,-74528064
1587686635.509748508,1,-41781,-10970596,-74511966
1587686636.513209790,1,-41844,-10890012,-74489110
