RocketLogger CSV File
File Version,3
Block Size,1
Block Count,788                 
Sample Count,788                 
Sample Rate,1
MAC Address,40:bd:32:e9:18:c6
Start Time,Thu Apr 23 23:35:42 2020
Comment,

,I1L_valid,I1H [nA],I1L [10pA],V1 [10nV]
1587685493.419460038,1,-88116,-15224295,-71803428
1587685494.422899520,1,-89571,-15305230,-71825300
1587685495.426387804,1,-86250,-15235126,-71809080
1587685496.429822248,1,-85997,-15176256,-71794580
1587685497.433269165,1,-87230,-15179568,-71792368
1587685498.436709260,1,-87041,-15216022,-71801461
1587685499.440171312,1,-89191,-15314869,-71824317
1587685500.443607863,1,-89792,-15240278,-71809449
1587685501.447064002,1,-89097,-15212955,-71803305
1587685502.450507126,1,-88812,-15157660,-71787576
1587685503.453971501,1,-88717,-15213271,-71799495
1587685504.457425276,1,-92765,-15298272,-71819279
1587685505.460859945,1,-90014,-15250356,-71814487
1587685506.464305052,1,-90804,-15228729,-71806622
1587685507.467738868,1,-86218,-15134842,-71782292
1587685508.471207551,1,-87831,-15207767,-71798389
1587685509.474653337,1,-87673,-15259224,-71808343
1587685510.478105646,1,-89097,-15268110,-71817067
1587685511.481574683,1,-87895,-15231007,-71809572
1587685512.484998785,1,-88622,-15135315,-71786716
1587685513.488448364,1,-89255,-15199127,-71798389
1587685514.491878408,1,-88654,-15225451,-71802199
1587685515.495362560,1,-88843,-15296467,-71818542
1587685516.498794701,1,-88907,-15231883,-71805148
1587685517.502230954,1,-86914,-15160359,-71792368
1587685518.505674020,1,-88306,-15184510,-71792491
1587685519.509135924,1,-86503,-15215058,-71800970
1587685520.512582107,1,-90045,-15313730,-71825055
1587685521.516034957,1,-88527,-15237036,-71807851
1587685522.519473674,1,-89381,-15204490,-71801461
1587685523.522934860,1,-90077,-15162077,-71788928
1587685524.526359063,1,-88907,-15212938,-71800478
1587685525.529828092,1,-90836,-15299972,-71821122
1587685526.533274386,1,-87705,-15248866,-71813135
1587685527.536714814,1,-88337,-15228290,-71808711
1587685528.540175523,1,-87357,-15133001,-71784750
1587685529.543611674,1,-89223,-15203053,-71799495
1587685530.547057831,1,-87926,-15233461,-71807851
1587685531.550538154,1,-89065,-15292804,-71823826
1587685532.553957841,1,-85997,-15232357,-71810309
1587685533.557397598,1,-85554,-15169420,-71796423
1587685534.560841607,1,-89128,-15177360,-71795195
1587685535.564305118,1,-88812,-15213919,-71804779
1587685536.567754716,1,-90330,-15308350,-71826898
1587685537.571195308,1,-87863,-15245641,-71814978
1587685538.574650464,1,-91089,-15227660,-71810309
1587685539.578096729,1,-86724,-15133737,-71788067
1587685540.581537570,1,-91342,-15202580,-71802322
1587685541.585028069,1,-90488,-15228694,-71808466
1587685542.588446644,1,-88875,-15300007,-71826283
1587685543.591878246,1,-88369,-15233899,-71814118
1587685544.595335898,1,-88812,-15187455,-71806622
1587685545.598792235,1,-89697,-15167633,-71793843
1587685546.602226685,1,-87262,-15213341,-71806622
1587685547.605665774,1,-89603,-15299779,-71825915
1587685548.609127313,1,-89413,-15250654,-71818911
1587685549.612579369,1,-88148,-15229202,-71812767
1587685550.616026424,1,-88622,-15133737,-71792737
1587685551.619483799,1,-91500,-15202440,-71804779
1587685552.622915348,1,-89065,-15230446,-71810309
1587685553.626391715,1,-88401,-15296274,-71835745
1587685554.629811689,1,-88464,-15231480,-71809695
1587685555.633269306,1,-89033,-15162130,-71796546
1587685556.636716344,1,-88148,-15182460,-71795195
1587685557.640180375,1,-86503,-15214515,-71805394
1587685558.643620708,1,-90804,-15313169,-71827266
1587685559.647063599,1,-88084,-15237141,-71812644
1587685560.650518468,1,-90204,-15206996,-71803796
1587685561.653964990,1,-92829,-15158870,-71791631
1587685562.657398494,1,-91532,-15217091,-71828372
1587685563.660865743,1,-88084,-15297098,-71816576
1587685564.664300315,1,-89033,-15245992,-71808589
1587685565.667749870,1,-88306,-15226818,-71808711
1587685566.671194905,1,-88590,-15139416,-71817313
1587685567.674664461,1,-89729,-15202510,-71794949
1587685568.678097898,1,-92006,-15242171,-71806991
1587685569.681543153,1,-90172,-15280518,-71823826
1587685570.684990639,1,-89191,-15230324,-71814610
1587685571.688433025,1,-90488,-15150878,-71797161
1587685572.691899711,1,-89729,-15185001,-71802322
1587685573.695339859,1,-89097,-15214410,-71808343
1587685574.698780149,1,-91374,-15312310,-71830953
1587685575.702232877,1,-90710,-15241085,-71815839
1587685576.705677527,1,-88590,-15224890,-71810432
1587685577.709141772,1,-90551,-15133141,-71789173
1587685578.712586534,1,-89002,-15202036,-71805639
1587685579.716028058,1,-88875,-15225539,-71809817
1587685580.719487945,1,-89887,-15302110,-71828987
1587685581.722928611,1,-92259,-15233426,-71816207
1587685582.726378288,1,-91121,-15197357,-71800847
1587685583.729826950,1,-89571,-15155575,-71791631
1587685584.733268251,1,-90140,-15209450,-71805148
1587685585.736724965,1,-91184,-15283620,-71854669
1587685586.740161300,1,-91469,-15256805,-71794580
1587685587.743621379,1,-90362,-15223418,-71791262
1587685588.747067411,1,-87072,-15135052,-71781801
1587685589.750506411,1,-88084,-15188173,-71794212
1587685590.753957175,1,-89982,-15212657,-71800724
1587685591.757405663,1,-90488,-15309261,-71824686
1587685592.760863053,1,-91216,-15232865,-71808834
1587685593.764312531,1,-89033,-15199372,-71801707
1587685594.767757693,1,-88369,-15157152,-71789542
1587685595.771202197,1,-87515,-15209135,-71800478
1587685596.774648849,1,-91469,-15296011,-71820754
1587685597.778083296,1,-90804,-15244362,-71811046
1587685598.781558918,1,-89697,-15223804,-71805762
1587685599.784998626,1,-89381,-15130565,-71784504
1587685600.788440551,1,-90109,-15202194,-71799250
1587685601.791889048,1,-90773,-15251407,-71810309
1587685602.795323895,1,-91057,-15266112,-71816330
1587685603.798804245,1,-89761,-15226222,-71806745
1587685604.802237208,1,-88780,-15131862,-71785856
1587685605.805688824,1,-91310,-15192029,-71796792
1587685606.809130468,1,-89065,-15217880,-71804165
1587685607.812585849,1,-89318,-15295240,-71822597
1587685608.816036563,1,-89255,-15228290,-71806991
1587685609.819469024,1,-90109,-15151859,-71791508
1587685610.822933353,1,-90583,-15183617,-71796300
1587685611.826371132,1,-90393,-15212429,-71803182
1587685612.829812176,1,-92259,-15303372,-71824932
1587685613.833271973,1,-88622,-15228904,-71808711
1587685614.836728035,1,-91627,-15157222,-71793474
1587685615.840180918,1,-90899,-15182372,-71797038
1587685616.843609113,1,-90077,-15212009,-71803550
1587685617.847055920,1,-88274,-15305247,-71827144
1587685618.850524271,1,-89603,-15229430,-71810186
1587685619.853965396,1,-91785,-15163952,-71796669
1587685620.857418433,1,-90140,-15178814,-71797038
1587685621.860860746,1,-90362,-15212324,-71811169
1587685622.864304697,1,-90678,-15309349,-71827881
1587685623.867759262,1,-87578,-15232409,-71814733
1587685624.871199552,1,-89634,-15197813,-71804656
1587685625.874660607,1,-89761,-15158905,-71793843
1587685626.878105527,1,-89318,-15209012,-71805517
1587685627.881549223,1,-92038,-15297694,-71823949
1587685628.885005489,1,-90773,-15244677,-71817313
1587685629.888443964,1,-89128,-15224540,-71815716
1587685630.891898340,1,-88496,-15128182,-71790525
1587685631.895344997,1,-90741,-15195008,-71801584
1587685632.898786483,1,-92386,-15216723,-71806868
1587685633.902237397,1,-92481,-15305510,-71829847
1587685634.905680796,1,-87990,-15232199,-71815593
1587685635.909144076,1,-89002,-15209082,-71806868
1587685636.912590351,1,-89002,-15141642,-71791262
1587685637.916038425,1,-88780,-15203894,-71803796
1587685638.919518825,1,-90298,-15243170,-71813381
1587685639.922931727,1,-91121,-15282534,-71825300
1587685640.926388306,1,-92133,-15227379,-71812152
1587685641.929835438,1,-89856,-15172277,-71799864
1587685642.933271130,1,-87736,-15165460,-71795932
1587685643.936714000,1,-89792,-15208574,-71805394
1587685644.940166855,1,-90393,-15292769,-71824072
1587685645.943623885,1,-89413,-15246693,-71818173
1587685646.947025938,1,-89318,-15223716,-71812029
1587685647.950530339,1,-90868,-15128024,-71789051
1587685648.953967100,1,-90045,-15197006,-71804042
1587685649.957406563,1,-90804,-15227414,-71810923
1587685650.960856219,1,-92133,-15285303,-71825915
1587685651.964283635,1,-88875,-15226573,-71811292
1587685652.967761062,1,-89824,-15147180,-71795317
1587685653.971189986,1,-90077,-15182898,-71800356
1587685654.974651679,1,-90077,-15210677,-71806254
1587685655.978106880,1,-89887,-15311101,-71848648
1587685656.981572583,1,-92639,-15229167,-71807114
1587685657.984991959,1,-89255,-15187753,-71799250
1587685658.988405865,1,-90267,-15161639,-71785118
1587685659.991899625,1,-91595,-15207785,-71801584
1587685660.995351851,1,-93778,-15305177,-71826406
1587685661.998828098,1,-89350,-15235248,-71812521
1587685663.002238623,1,-91848,-15212061,-71811046
1587685664.005693919,1,-89824,-15148915,-71792368
1587685665.009118054,1,-90140,-15207259,-71805394
1587685666.012586499,1,-92702,-15297063,-71830338
1587685667.016010092,1,-90235,-15240313,-71816453
1587685668.019484316,1,-87863,-15220281,-71812521
1587685669.022931313,1,-89033,-15137663,-71793966
1587685670.026398293,1,-90109,-15205612,-71807114
1587685671.029827337,1,-90931,-15280921,-71825055
1587685672.033292888,1,-90235,-15247184,-71820754
1587685673.036705503,1,-88527,-15222717,-71814118
1587685674.040168409,1,-89539,-15129566,-71792491
1587685675.043623783,1,-91880,-15201458,-71805885
1587685676.047084341,1,-89286,-15254089,-71818911
1587685677.050532595,1,-89634,-15260696,-71822966
1587685678.053957056,1,-88780,-15223418,-71811169
1587685679.057418522,1,-90172,-15129864,-71796915
1587685680.060877577,1,-90014,-15197410,-71819894
1587685681.064310720,1,-88875,-15222612,-71808343
1587685682.067771475,1,-90204,-15286074,-71827881
1587685683.071210693,1,-89950,-15226065,-71814978
1587685684.074658444,1,-89539,-15146812,-71798021
1587685685.078140690,1,-87990,-15183704,-71806622
1587685686.081556125,1,-90393,-15213060,-71817067
1587685687.085007506,1,-90804,-15306509,-71837466
1587685688.088465321,1,-86883,-15228273,-71812275
1587685689.091910116,1,-89381,-15178359,-71804411
1587685690.095354859,1,-89350,-15169806,-71799864
1587685691.098801900,1,-89856,-15208994,-71810678
1587685692.102248247,1,-91216,-15307789,-71835008
1587685693.105720804,1,-89634,-15234565,-71819525
1587685694.109153702,1,-88717,-15212096,-71820508
1587685695.112586261,1,-87325,-15146409,-71795317
1587685696.116057892,1,-89887,-15206383,-71811292
1587685697.119481518,1,-92639,-15286722,-71828127
1587685698.122956874,1,-91342,-15246430,-71824809
1587685699.126391953,1,-89097,-15223558,-71820631
1587685700.129843768,1,-88590,-15127936,-71794212
1587685701.133268478,1,-89761,-15198338,-71810555
1587685702.136730766,1,-90678,-15233759,-71818665
1587685703.140162242,1,-91595,-15279344,-71832427
1587685704.143632143,1,-89634,-15226047,-71820139
1587685705.147071670,1,-90172,-15145375,-71803182
1587685706.150589690,1,-90330,-15182547,-71808711
1587685707.153969985,1,-89571,-15210782,-71814855
1587685708.157431861,1,-91753,-15307946,-71838080
1587685709.160855868,1,-88622,-15233233,-71823949
1587685710.164328742,1,-87800,-15209397,-71819156
1587685711.167754909,1,-88590,-15145603,-71800233
1587685712.171237413,1,-89571,-15205857,-71814855
1587685713.174653797,1,-91690,-15273070,-71829724
1587685714.178117193,1,-89824,-15256840,-71830338
1587685715.181562279,1,-89381,-15224943,-71823703
1587685716.185015510,1,-91121,-15132563,-71801584
1587685717.188459861,1,-89002,-15190171,-71811906
1587685718.191911616,1,-89887,-15214357,-71817559
1587685719.195354637,1,-92228,-15302093,-71839555
1587685720.198803936,1,-89824,-15229360,-71825669
1587685721.202319077,1,-89128,-15176939,-71814978
1587685722.205711084,1,-86376,-15170928,-71812767
1587685723.209151325,1,-88590,-15210221,-71821860
1587685724.212598482,1,-90710,-15306019,-71843610
1587685725.216034149,1,-90362,-15237334,-71828618
1587685726.219511522,1,-85617,-15217337,-71824686
1587685727.222933197,1,-89919,-15141256,-71807483
1587685728.226396145,1,-89982,-15206085,-71821245
1587685729.229842857,1,-93746,-15275751,-71837343
1587685730.233296294,1,-92006,-15254124,-71836360
1587685731.236746511,1,-91089,-15224803,-71828250
1587685732.240198635,1,-87104,-15130092,-71807606
