RocketLogger CSV File
File Version,3
Block Size,1
Block Count,728                 
Sample Count,728                 
Sample Rate,1
MAC Address,40:bd:32:e9:18:c6
Start Time,Fri Apr 24 00:09:59 2020
Comment,

,I1L_valid,I1H [nA],I1L [10pA],V1 [10nV]
1587687529.127762177,1,-18123,-8425041,-76334043
1587687530.131232036,1,-19324,-8447054,-76343259
1587687531.134682774,1,-15466,-8403922,-76331954
1587687532.138126035,1,-15687,-8305163,-76308975
1587687533.141569555,1,-18154,-8380788,-76322860
1587687534.145006321,1,-19704,-8426460,-76333920
1587687535.148461221,1,-17395,-8448368,-76344365
1587687536.151906944,1,-15466,-8404255,-76333797
1587687537.155344790,1,-19356,-8306162,-76310449
1587687538.158798193,1,-19862,-8376178,-76321509
1587687539.162265572,1,-17016,-8406446,-76328759
1587687540.165706696,1,-16984,-8467822,-76347068
1587687541.169150704,1,-14738,-8405517,-76334043
1587687542.172594309,1,-14802,-8318290,-76313767
1587687543.176035420,1,-18470,-8366679,-76320649
1587687544.179488521,1,-16320,-8394265,-76327653
1587687545.182947124,1,-16162,-8487574,-76351246
1587687546.186388314,1,-19451,-8408654,-76336254
1587687547.189828254,1,-15402,-8358547,-76324949
1587687548.193300752,1,-15592,-8346051,-76318191
1587687549.196735076,1,-15529,-8391338,-76328144
1587687550.200175473,1,-19356,-8489291,-76352229
1587687551.203631287,1,-17585,-8418784,-76340432
1587687552.207071747,1,-19577,-8401293,-76336009
1587687553.210528211,1,-18186,-8308230,-76313521
1587687554.213992675,1,-18407,-8381822,-76327407
1587687555.217437094,1,-16889,-8412492,-76336132
1587687556.220866624,1,-20210,-8473746,-76354195
1587687557.224311170,1,-18059,-8407620,-76338958
1587687558.227756148,1,-16984,-8359564,-76328636
1587687559.231219835,1,-16130,-8337989,-76319420
1587687560.234679066,1,-17174,-8389656,-76330971
1587687561.238108484,1,-19546,-8459094,-76348543
1587687562.241545230,1,-18755,-8444477,-76351860
1587687563.244999904,1,-16351,-8405079,-76339695
1587687564.248450505,1,-17142,-8320796,-76320649
1587687565.251921459,1,-17363,-8360159,-76325072
1587687566.255334136,1,-18217,-8392250,-76333305
1587687567.258797990,1,-17110,-8491955,-76354809
1587687568.262254134,1,-17300,-8418609,-76342398
1587687569.265692217,1,-14928,-8400855,-76338098
1587687570.269171105,1,-17300,-8308037,-76316102
1587687571.272592110,1,-16541,-8380980,-76329250
1587687572.276029534,1,-15308,-8410161,-76334903
1587687573.279511901,1,-16509,-8474780,-76360339
1587687574.282917964,1,-18565,-8406919,-76339449
1587687575.286388190,1,-17363,-8350362,-76326424
1587687576.289829502,1,-16035,-8345806,-76319174
1587687577.293269789,1,-19071,-8390830,-76332814
1587687578.296702236,1,-18407,-8482491,-76356161
1587687579.300183920,1,-18028,-8425602,-76344856
1587687580.303618632,1,-18123,-8403221,-76338466
1587687581.307060849,1,-17269,-8304987,-76317331
1587687582.310510478,1,-20590,-8377703,-76328759
1587687583.313994898,1,-20495,-8404027,-76334165
1587687584.317410415,1,-18723,-8475937,-76353212
1587687585.320873423,1,-16921,-8406779,-76337606
1587687586.324282772,1,-18692,-8339987,-76323229
1587687587.327754657,1,-17585,-8353868,-76321877
1587687588.331184219,1,-19451,-8391356,-76329865
1587687589.334643660,1,-18692,-8492429,-76351369
1587687590.338100389,1,-16573,-8415086,-76339449
1587687591.341557478,1,-19198,-8394843,-76332691
1587687592.345013910,1,-20147,-8319289,-76312784
1587687593.348455062,1,-19767,-8386869,-76326424
1587687594.351896840,1,-19166,-8452942,-76340310
1587687595.355344659,1,-17522,-8439500,-76343504
1587687596.358778754,1,-18091,-8403589,-76333674
1587687597.362236957,1,-18059,-8309684,-76313399
1587687598.365681275,1,-17901,-8366451,-76320403
1587687599.369134017,1,-18470,-8392197,-76327407
1587687600.372579756,1,-20178,-8492323,-76350632
1587687601.376036086,1,-18692,-8415349,-76336254
1587687602.379471723,1,-17806,-8400066,-76331954
1587687603.382926518,1,-20020,-8305461,-76308729
1587687604.386366327,1,-18502,-8376459,-76322246
1587687605.389824764,1,-19261,-8396894,-76327407
1587687606.393268455,1,-20400,-8488818,-76350632
1587687607.396713016,1,-19198,-8411160,-76334780
1587687608.400157978,1,-15561,-8394598,-76329865
1587687609.403614406,1,-17711,-8309965,-76309466
1587687610.407059503,1,-19198,-8380122,-76323352
1587687611.410512785,1,-15845,-8402555,-76327776
1587687612.413950992,1,-20621,-8483928,-76349157
1587687613.417401618,1,-19324,-8409040,-76333797
1587687614.420845240,1,-17901,-8387079,-76328636
1587687615.424298687,1,-16130,-8316537,-76310449
1587687616.427761546,1,-21222,-8383294,-76324089
1587687617.431199344,1,-19230,-8416225,-76332077
1587687618.434650231,1,-18502,-8472028,-76348665
1587687619.438094109,1,-16952,-8406376,-76334534
1587687620.441541439,1,-16288,-8365032,-76324335
1587687621.444990500,1,-17648,-8331732,-76312538
1587687622.448436064,1,-18818,-8387535,-76326178
1587687623.451887372,1,-19166,-8449980,-76339081
1587687624.455321664,1,-17648,-8449893,-76344365
1587687625.458779890,1,-15244,-8404325,-76333428
1587687626.462226308,1,-17269,-8334519,-76319051
1587687627.465684248,1,-18976,-8348978,-76316102
1587687628.469121532,1,-17458,-8389796,-76326424
1587687629.472573101,1,-19894,-8478338,-76346945
1587687630.476017251,1,-18629,-8428301,-76340064
1587687631.479469600,1,-18376,-8402853,-76332691
1587687632.482913195,1,-18028,-8305110,-76311064
1587687633.486358363,1,-17648,-8370728,-76322860
1587687634.489812047,1,-15244,-8394493,-76329496
1587687635.493284031,1,-19483,-8486487,-76352598
1587687636.496706851,1,-18755,-8407988,-76336009
1587687637.500165513,1,-17237,-8365733,-76326055
1587687638.503592269,1,-15244,-8338988,-76315733
1587687639.507049434,1,-16699,-8389095,-76327038
1587687640.510503712,1,-19862,-8479196,-76347682
1587687641.513953687,1,-18818,-8425164,-76341415
1587687642.517399426,1,-15434,-8402327,-76335149
1587687643.520857151,1,-17870,-8303848,-76311187
1587687644.524291094,1,-18281,-8381331,-76381229
1587687645.527741979,1,-19230,-8397665,-76324581
1587687646.531194047,1,-19230,-8481300,-76344610
1587687647.534631843,1,-19894,-8406516,-76332691
1587687648.538067545,1,-19483,-8357934,-76325318
1587687649.541522046,1,-19609,-8344088,-76318682
1587687650.544966487,1,-17680,-8389796,-76329250
1587687651.548446880,1,-21444,-8486996,-76352475
1587687652.551880740,1,-20210,-8419135,-76341293
1587687653.555329237,1,-17079,-8400364,-76336623
1587687654.558768231,1,-18976,-8307879,-76312661
1587687655.562221170,1,-16225,-8382365,-76326793
1587687656.565690951,1,-19135,-8425812,-76336377
1587687657.569094219,1,-19894,-8454853,-76347805
1587687658.572543238,1,-17648,-8403992,-76337852
1587687659.576010126,1,-17110,-8313382,-76314136
1587687660.579454967,1,-20400,-8365838,-76322983
1587687661.582902936,1,-18882,-8392530,-76327161
1587687662.586345924,1,-20748,-8488766,-76350632
1587687663.589795704,1,-17016,-8408479,-76335886
1587687664.593255501,1,-19799,-8370570,-76326793
1587687665.596697061,1,-16067,-8336482,-76313521
1587687666.600169639,1,-16731,-8388674,-76325810
1587687667.603603903,1,-20305,-8479337,-76345593
1587687668.607031520,1,-19483,-8429440,-76389585
1587687669.610497126,1,-20242,-8399576,-76311310
1587687670.613939160,1,-16383,-8300396,-76290789
1587687671.617416587,1,-18629,-8371394,-76314259
1587687672.620839286,1,-18123,-8393424,-76322615
1587687673.624280345,1,-18629,-8489151,-76346822
1587687674.627726105,1,-16731,-8410705,-76334780
1587687675.631176775,1,-16857,-8391233,-76329742
1587687676.634604378,1,-15244,-8313365,-76309589
1587687677.638077453,1,-19230,-8382856,-76323721
1587687678.641517976,1,-19261,-8418749,-76332568
1587687679.644965402,1,-18376,-8467997,-76347191
1587687680.648421582,1,-18028,-8405096,-76332322
1587687681.651859060,1,-19103,-8351624,-76321140
1587687682.655311439,1,-16225,-8340302,-76313399
1587687683.658762194,1,-16731,-8388149,-76325932
1587687684.662209444,1,-18249,-8472011,-76343996
1587687685.665659362,1,-19957,-8431683,-76340310
1587687686.669112398,1,-17553,-8402625,-76333674
1587687687.672554397,1,-14707,-8309737,-76312538
1587687688.675995123,1,-20305,-8362017,-76320403
1587687689.679454087,1,-16952,-8390322,-76327776
1587687690.682896901,1,-21728,-8491097,-76350140
1587687691.686342719,1,-17553,-8416821,-76338221
1587687692.689800773,1,-16763,-8399926,-76333797
1587687693.693246165,1,-13789,-8304672,-76310327
1587687694.696690181,1,-17711,-8379280,-76324458
1587687695.700137336,1,-17964,-8411581,-76333428
1587687696.703586662,1,-18217,-8465771,-76348665
1587687697.707034115,1,-17269,-8404255,-76335394
1587687698.710489751,1,-16320,-8323109,-76316962
1587687699.713937253,1,-16478,-8360615,-76321632
1587687700.717378167,1,-16225,-8390900,-76328882
1587687701.720818933,1,-18660,-8490536,-76352966
1587687702.724268303,1,-17933,-8409022,-76337852
1587687703.727731130,1,-17490,-8369553,-76327038
1587687704.731175101,1,-17237,-8339934,-76316594
1587687705.734618202,1,-18281,-8389323,-76329127
1587687706.738063330,1,-16478,-8490273,-76352720
1587687707.741501977,1,-17522,-8413439,-76340064
1587687708.744958557,1,-15909,-8387167,-76332691
1587687709.748418029,1,-17237,-8332363,-76316348
1587687710.751872484,1,-16573,-8389077,-76329496
1587687711.755302078,1,-18123,-8490185,-76352598
1587687712.758753497,1,-19230,-8412843,-76339695
1587687713.762196721,1,-15466,-8381909,-76331093
1587687714.765648110,1,-17743,-8336902,-76316102
1587687715.769104834,1,-19103,-8389516,-76330479
1587687716.772550046,1,-20431,-8491219,-76353704
1587687717.775996501,1,-14580,-8412299,-76339941
1587687718.779432435,1,-14359,-8381366,-76333182
1587687719.782890161,1,-17016,-8335746,-76318191
1587687720.786354523,1,-17300,-8389358,-76330233
1587687721.789783484,1,-18123,-8489291,-76352720
1587687722.793237915,1,-17395,-8414385,-76339449
1587687723.796674887,1,-16478,-8392775,-76334903
1587687724.800126511,1,-15213,-8321567,-76314259
1587687725.803576764,1,-17901,-8386957,-76327284
1587687726.807040195,1,-19230,-8469084,-76345102
1587687727.811774308,1,-17648,-8426408,-76341661
1587687728.813933117,1,-19166,-8401328,-76333920
