RocketLogger CSV File
File Version,3
Block Size,1
Block Count,592
Sample Count,592
Sample Rate,1
MAC Address,b0:d5:cc:fb:39:78
Start Time,Tue Oct  1 00:18:04 2019
Comment,

,I1L_valid,I1H [nA],I1L [10pA],V1 [10nV]
1569889395.826937682,1,-252020,-26376284,36060222
1569889396.830417553,1,-200745,-21052295,35929869
1569889397.833909897,1,-99457,-10882628,35894217
1569889398.837391501,1,-186073,-19515110,35936239
1569889399.840901294,1,-250411,-26035421,35988552
1569889400.844391311,1,-174934,-18548373,35930236
1569889401.847875764,1,-153130,-16301838,35907694
1569889402.851358439,1,-167488,-17731320,35912349
1569889403.854844056,1,-181655,-19302214,35939915
1569889404.858345435,1,-216964,-22811245,35989287
1569889405.861827736,1,-175376,-18688767,35929624
1569889406.865323500,1,-103875,-11519004,35898505
1569889407.868817428,1,-183896,-19363392,35934647
1569889408.872299913,1,-260224,-27081165,36007419
1569889409.875796597,1,-172473,-18503602,35924723
1569889410.879270276,1,62855,5257481,46767207
1569889411.882749840,1,-175281,-18648186,35895075
1569889412.886263971,1,-188313,-19704061,35889562
1569889413.889744542,1,-215639,-22556313,35919578
1569889414.893237802,1,-175976,-18755485,35881476
1569889415.896735118,1,-104979,-11560391,35860527
1569889416.900207731,1,-186104,-19415630,35884784
1569889417.903709554,1,-260603,-27167813,35957556
1569889418.907196331,1,-177837,-18521728,35881844
1569889419.910676699,1,-139310,-14941684,35871308
1569889420.914178162,1,-169791,-17983641,35863222
1569889421.917675829,1,-179857,-19297744,35889317
1569889422.921164363,1,-223937,-23411878,35936607
1569889423.924642280,1,-174903,-18635775,35886744
1569889424.928161956,1,122681,11209975,43644729
1569889425.931628309,1,-188786,-19918904,35908429
1569889426.935129754,1,-250316,-26053354,35992963
1569889427.938604872,1,-173893,-18552124,35920068
1569889428.942110492,1,-163480,-17421889,35900833
1569889429.945582824,1,-157769,-16816313,35888582
1569889430.949068451,1,-181056,-19234795,35903528
1569889431.952569687,1,-236433,-24715674,35949103
1569889432.956055162,1,-174997,-18623662,35909654
1569889433.959556613,1,-98164,-10920404,35870940
1569889434.963015727,1,-181371,-19343549,35908551
1569889435.966518569,1,-256722,-26823165,35964050
1569889436.970009801,1,-172852,-18413606,35913819
1569889437.973509029,1,-137669,-14738464,35880619
1569889438.976983096,1,-170327,-18201744,35888459
1569889439.980490056,1,-191027,-20246724,35964785
1569889440.983963577,1,-206772,-21601338,35995290
1569889441.987456955,1,-175376,-18683684,35960742
1569889442.990947178,1,-109491,-11999944,35932931
1569889443.994441596,1,-182381,-19247417,35972993
1569889444.997949227,1,-263033,-27177875,36038905
1569889446.001412346,1,-170864,-18443774,35962334
1569889447.004910581,1,-121514,-13116823,35922640
1569889448.008414426,1,-173041,-18477641,35954739
1569889449.011892518,1,-185852,-19719908,35970665
1569889450.015383197,1,-200808,-21064793,35996025
1569889451.018888994,1,-176165,-18565044,35966255
1569889452.022346937,1,-108797,-11918134,35915657
1569889453.025861508,1,-182696,-19253692,35953514
1569889454.029345371,1,-272278,-28174115,36017710
1569889455.032838836,1,-175597,-18712397,35946653
1569889456.036351489,1,-136943,-14616581,35931339
1569889457.039784175,1,-171085,-18123597,35928398
1569889458.043295554,1,-181403,-19368616,35950328
1569889459.046802580,1,-220246,-22711187,35981936
1569889460.050274421,1,-176039,-18593231,35955229
1569889461.053750247,1,-102360,-11197915,35924111
1569889462.057285339,1,-183769,-19359921,35940527
1569889463.060748194,1,-259246,-26726507,36012197
1569889464.064250544,1,-174682,-18435412,35948245
1569889465.067751608,1,-158053,-16852827,35908796
1569889466.071225091,1,-155844,-16664945,35928398
1569889467.074701650,1,-180582,-19133895,35953146
1569889468.078199788,1,-270069,-28132342,35933176
1569889469.081688671,1,-180740,-18872004,35889930
1569889470.085183549,1,-102013,-11267349,35876208
1569889471.088675838,1,-179478,-18887026,35873513
1569889472.092172715,1,-186672,-19635959,35904999
1569889473.095661299,1,-217911,-23091525,35953759
1569889474.099125576,1,-175912,-18635618,35894340
1569889475.102639816,1,-93746,-10451909,35854768
1569889476.106134952,1,-179068,-19146078,35894830
1569889477.109624531,1,-197716,-21140696,35901936
1569889478.113081631,1,-198884,-20833210,35921415
1569889479.116616827,1,-175976,-18635688,35889072
1569889480.120128275,1,-98637,-10816524,35846560
1569889481.123539437,1,-183675,-19264210,35894953
1569889482.127069599,1,-266251,-27814163,35875228
1569889483.130551098,1,-189260,-19846699,35874003
1569889484.134036482,1,-178689,-18830739,35875963
1569889485.137520778,1,-106589,-11770009,35836024
1569889486.141011234,1,-182696,-19475196,35866040
1569889487.144498271,1,-244227,-25666740,35927051
1569889488.148016120,1,-175218,-18531282,35897403
1569889489.151480747,1,-174997,-18626397,35878046
1569889490.154990342,1,-121577,-13200106,35851093
1569889491.158484750,1,-182002,-19325967,35887357
1569889492.161994380,1,-262307,-27295183,35959149
1569889493.165456836,1,-172063,-18423335,35888704
1569889494.168948365,1,-140193,-15221684,35867020
1569889495.172427716,1,-166541,-17745362,35862732
1569889496.175888583,1,3754,-462447,45503735
1569889497.179404494,1,-222234,-23310715,35945795
1569889498.182900229,1,-175755,-18764898,35902058
1569889499.186402140,1,-104064,-11458088,35861874
1569889500.189874121,1,-181371,-19390843,35892747
1569889501.193388346,1,-260571,-27277233,35962579
1569889502.196885511,1,-172189,-18441092,35904018
1569889503.200344070,1,-124700,-13758492,35876331
1569889504.203835579,1,-170170,-18325204,35895075
1569889505.207330234,1,-187082,-19622234,35910267
1569889506.210826027,1,-199325,-21084461,35925458
1569889507.214297162,1,-176512,-18603521,35897893
1569889508.217799309,1,-105358,-11708130,35867755
1569889509.221283770,1,-179888,-19319235,35901078
1569889510.224775921,1,-256943,-26934793,35975443
1569889511.228267222,1,-179446,-19059272,35859424
1569889512.231760758,1,-157990,-16828478,35836024
1569889513.235238022,1,-159725,-16876018,35850480
1569889514.238728501,1,-180519,-19348545,35844477
1569889515.242229570,1,-250916,-26122649,35918965
1569889516.245724701,1,-174871,-18487195,35854523
