RocketLogger CSV File
File Version,3
Block Size,1
Block Count,549                 
Sample Count,549                 
Sample Rate,1
MAC Address,40:bd:32:e9:18:c6
Start Time,Fri Apr 24 02:47:37 2020
Comment,

,I1L_valid,I1H [nA],I1L [10pA],V1 [10nV]
1587696987.623182864,1,-1307072,-136565659,-8920531
1587696988.626608664,1,-1310108,-136706638,-8925078
1587696989.630086910,1,-1309697,-136593455,-8921268
1587696990.633531874,1,-1308717,-136466812,-8916353
1587696991.636952816,1,-1308305,-136494293,-8915616
1587696992.640414177,1,-1307926,-136543821,-8918319
1587696993.643875886,1,-1308590,-136634624,-8920531
1587696994.647323571,1,-1309444,-136544610,-8917951
1587696995.650764834,1,-1308021,-136390346,-8912790
1587696996.654226528,1,-1309444,-136491979,-8916353
1587696997.657666627,1,-1308622,-136601973,-8919794
1587696998.661130310,1,-1309918,-136549920,-8917213
1587696999.664541318,1,-1308685,-136507770,-8916230
1587697000.668000184,1,-1308590,-136402123,-8913158
1587697001.671460128,1,-1310235,-136483374,-8915862
1587697002.674928315,1,-1308590,-136633344,-8919056
1587697003.678370269,1,-1308527,-136510224,-8915862
1587697004.681793621,1,-1306376,-136372416,-8913035
1587697005.685241274,1,-1307135,-136433022,-8914141
1587697006.688699151,1,-1308811,-136491664,-8914878
1587697007.692154628,1,-1310393,-136548729,-8916476
